FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140122;0300;0,325477;;;
140122;0400;0,259669;;;
140122;0500;0,334983;;;
140122;0600;0,330592;;;
140122;0700;0,395857;;;
140122;0800;0,679697;;;
140122;0900;0,543035;;;
140122;1000;0,677843;;;
140122;1100;0,644324;;;
140122;1200;0,50952;;;
140122;1300;0,387244;;;
140122;1400;0,39023;;;
140122;1500;0,313416;;;
140122;1600;0,372921;;;
140122;1700;0,390142;;;
140122;1800;0,479701;;;
140122;1900;0,599201;;;
140122;2000;0,82285;;;
140122;2100;1,17449;;;
140122;2200;1,26031;;;
140122;2300;0,771901;;;
140123;0000;1,28962;;;
140123;0100;0,850724;;;
140123;0200;0,446435;;;
140123;0300;0,727155;;;
140123;0400;0,642907;;;
140123;0500;0,653603;;;
140123;0600;0,735048;;;
140123;0700;0,583513;;;
140123;0800;0,682956;;;
140123;0900;0,703515;;;
140123;1000;0,460694;;;
140123;1100;0,509823;;;
140123;1200;0,543122;;;
140123;1300;0,339111;;;
140123;1400;0,270082;;;
140123;1500;0,314148;;;
140123;1600;0,1;;;
140123;1700;0,350774;;;
140123;1800;0,464801;;;
140123;1900;1,22826;;;
140123;2000;1,74841;;;
140123;2100;1,14143;;;
140123;2200;1,7335;;;
140123;2300;1,33512;;;
140124;0000;0,895295;;;
140124;0100;0,639262;;;
140124;0200;0,338895;;;
140124;0300;0,407222;;;
140124;0400;0,48119;;;
140124;0500;1,00512;;;
140124;0600;0,983138;;;
140124;0700;0,811711;;;
140124;0800;0,422366;;;
140124;0900;0,375025;;;
140124;1000;0,491271;;;
140124;1100;0,350531;;;
140124;1200;0,222888;;;
140124;1300;0,196023;;;
140124;1400;0,113271;;;
140124;1500;0,1;;;
140124;1600;0,1;;;
140124;1700;0,128984;;;
140124;1800;0,168354;;;
140124;1900;0,239156;;;
140124;2000;0,382251;;;
140124;2100;0,412529;;;
140124;2200;0,210485;;;
140124;2300;0,209831;;;
140125;0000;0,306173;;;
140125;0100;0,380523;;;
140125;0200;0,251628;;;
140125;0300;0,342403;;;
140125;0400;0,154748;;;
140125;0500;0,1;;;
140125;0600;0,1;;;
140125;0700;0,157113;;;
140125;0800;0,251576;;;
140125;0900;0,235388;;;
140125;1000;0,112733;;;
140125;1100;0,1;;;
140125;1200;0,14622;;;
140125;1300;0,15876;;;
140125;1400;0,163747;;;
140125;1500;0,1;;;
140125;1600;0,1;;;
140125;1700;0,1;;;
140125;1800;0,1;;;
140125;1900;0,134821;;;
140125;2000;0,176528;;;
140125;2100;0,1;;;
140125;2200;0,106382;;;
140125;2300;0,1;;;
140126;0000;0,1;;;
140126;0100;0,1;;;
140126;0200;0,1;;;
140126;0300;0,1;;;
140126;0400;0,1;;;
140126;0500;0,1;;;
140126;0600;0,1;;;
140126;0700;0,1;;;
140126;0800;0,1;;;
140126;0900;0,1;;;
140126;1000;0,1;;;
140126;1100;0,134042;;;
140126;1200;0,106723;;;
140126;1300;0,170841;;;
140126;1400;0,149173;;;
140126;1500;0,1;;;
140126;1600;0,1;;;
140126;1700;0,1;;;
140126;1800;0,1;;;
140126;1900;0,157712;;;
140126;2000;0,123151;;;
140126;2100;0,176735;;;
140126;2200;0,1;;;
140126;2300;0,1;;;
140127;0000;0,1;;;
140127;0100;0,1;;;
140127;0200;0,1;;;
140127;0300;0,1;;;
140127;0400;0,1;;;
140127;0500;0,1;;;
140127;0600;0,1;;;
140127;0700;0,1;;;
140127;0800;0,149039;;;
140127;0900;0,104551;;;
140127;1000;0,112752;;;
140127;1100;;;;
140127;1200;0,171607;;;
140127;1300;0,1;;;
140127;1400;0,1;;;
140127;1500;0,1;;;
140127;1600;0,141557;;;
140127;1700;0,259473;;;
140127;1800;0,225571;;;
140127;1900;0,208088;;;
140127;2000;0,318112;;;
140127;2100;0,336742;;;
140127;2200;0,292591;;;
140127;2300;0,187897;;;
140128;0000;0,115649;;;
140128;0100;0,203086;;;
140128;0200;0,295158;;;
140128;0300;0,384501;;;
140128;0400;0,371352;;;
140128;0500;0,287922;;;
140128;0600;0,309246;;;
140128;0700;0,291821;;;
140128;0800;0,165315;;;
140128;0900;0,205832;;;
140128;1000;0,273908;;;
140128;1100;0,257636;;;
140128;1200;0,323465;;;
140128;1300;0,224838;;;
140128;1400;0,10742;;;
140128;1500;0,136647;;;
140128;1600;0,129013;;;
140128;1700;0,261445;;;
140128;1800;0,154165;;;
140128;1900;0,25622;;;
140128;2000;0,252818;;;
140128;2100;0,272006;;;
140128;2200;0,188808;;;
140128;2300;0,1;;;
140129;0000;0,1;;;
140129;0100;0,1;;;
140129;0200;0,1;;;
140129;0300;0,1;;;
140129;0400;0,1;;;
140129;0500;0,1;;;
140129;0600;0,151397;;;
140129;0700;0,159765;;;
140129;0800;0,311055;;;
140129;0900;0,306699;;;
140129;1000;0,413868;;;
140129;1100;0,438756;;;
140129;1200;0,388961;;;
140129;1300;0,338155;;;
140129;1400;0,402552;;;
140129;1500;0,571565;;;
140129;1600;0,993537;;;
140129;1700;0,498165;;;
140129;1800;0,270192;;;
140129;1900;0,501869;;;
140129;2000;0,628092;;;
140129;2100;0,51846;;;
140129;2200;0,147471;;;
140129;2300;0,1;;;
140130;0000;0,1;;;
140130;0100;0,1;;;
140130;0200;0,1;;;
140130;0300;0,1;;;
140130;0400;0,1;;;
140130;0500;0,1;;;
140130;0600;0,1;;;
140130;0700;0,133671;;;
140130;0800;0,130701;;;
140130;0900;0,105515;;;
140130;1000;0,126221;;;
140130;1100;0,1;;;
140130;1200;0,1;;;
140130;1300;0,1;;;
140130;1400;0,1;;;
140130;1500;0,1;;;
140130;1600;0,1;;;
140130;1700;0,12572;;;
140130;1800;0,238537;;;
140130;1900;0,246686;;;
140130;2000;0,195455;;;
140130;2100;0,127676;;;
140130;2200;0,130519;;;
140130;2300;0,1;;;
140131;0000;0,101358;;;
140131;0100;0,1;;;
140131;0200;0,1;;;
140131;0300;0,1;;;
140131;0400;0,1;;;
140131;0500;0,1;;;
140131;0600;0,113105;;;
140131;0700;0,187669;;;
140131;0800;0,126309;;;
140131;0900;0,12763;;;
140131;1000;0,13109;;;
140131;1100;0,102487;;;
140131;1200;0,1;;;
140131;1300;0,1;;;
140131;1400;0,1;;;
140131;1500;0,1;;;
140131;1600;0,202012;;;
140131;1700;0,131814;;;
140131;1800;0,108797;;;
140131;1900;0,1;;;
140131;2000;0,164659;;;
140131;2100;0,135813;;;
140131;2200;0,1;;;
140131;2300;0,1;;;
140201;0000;0,1;;;
140201;0100;0,1;;;
140201;0200;0,1;;;
140201;0300;0,1;;;
140201;0400;0,1;;;
140201;0500;0,1;;;
140201;0600;0,1;;;
140201;0700;0,1;;;
140201;0800;0,200001;;;
140201;0900;0,1;;;
140201;1000;0,400001;;;
140201;1100;0,200001;;;
140201;1200;0,200001;;;
140201;1300;0,1;;;
140201;1400;0,1;;;
140201;1500;0,1;;;
140201;1600;0,1;;;
140201;1700;0,200001;;;
140201;1800;0,300001;;;
140201;1900;0,500002;;;
140201;2000;0,800002;;;
140201;2100;0,700002;;;
140201;2200;0,300001;;;
140201;2300;0,200001;;;
140202;0000;0,1;;;
140202;0100;0,400001;;;
140202;0200;0,300001;;;
140202;0300;0,1;;;
140202;0400;0,1;;;
140202;0500;0,300001;;;
140202;0600;0,200001;;;
140202;0700;0,200001;;;
140202;0800;0,200001;;;
140202;0900;0,200001;;;
140202;1000;0,200001;;;
140202;1100;0,200001;;;
140202;1200;0,1;;;
140202;1300;0,200001;;;
140202;1400;0,1;;;
140202;1500;0,1;;;
140202;1600;0,1;;;
140202;1700;0,1;;;
140202;1800;0,200001;;;
140202;1900;0,300001;;;
140202;2000;0,300001;;;
140202;2100;0,300001;;;
140202;2200;0,300001;;;
140202;2300;0,200001;;;
140203;0000;0,1;;;
140203;0100;0,1;;;
140203;0200;0,1;;;
140203;0300;0,1;;;
140203;0400;0,1;;;
140203;0500;0,200001;;;
140203;0600;0,300001;;;
140203;0700;0,400001;;;
140203;0800;0,500002;;;
140203;0900;0,300001;;;
140203;1000;0,300001;;;
140203;1100;0,200001;;;
140203;1200;0,300001;;;
140203;1300;0,200001;;;
140203;1400;0,1;;;
140203;1500;0,1;;;
140203;1600;0,1;;;
140203;1700;0,200001;;;
140203;1800;0,200001;;;
140203;1900;0,400001;;;
140203;2000;0,300001;;;
140203;2100;0,200001;;;
140203;2200;0,200001;;;
140203;2300;0,300001;;;
140204;0000;0,1;;;
140204;0100;0,1;;;
140204;0200;0,1;;;
140204;0300;0,1;;;
140204;0400;0,1;;;
140204;0500;0,1;;;
140204;0600;0,400001;;;
140204;0700;0,400001;;;
140204;0800;0,800002;;;
140204;0900;0,400001;;;
140204;1000;0,200001;;;
140204;1100;0,1;;;
140204;1200;0,1;;;
140204;1300;0,1;;;
140204;1400;0,300001;;;
140204;1500;0,300001;;;
140204;1600;0,400001;;;
140204;1700;0,600002;;;
140204;1800;0,400001;;;
140204;1900;0,600002;;;
140204;2000;0,800002;;;
140204;2100;0,700002;;;
140204;2200;0,600002;;;
140204;2300;0,300001;;;
140205;0000;0,300001;;;
140205;0100;0,400001;;;
140205;0200;0,500002;;;
140205;0300;0,300001;;;
140205;0400;0,200001;;;
140205;0500;0,300001;;;
140205;0600;0,400001;;;
140205;0700;0,400001;;;
140205;0800;0,300001;;;
140205;0900;0,300001;;;
140205;1000;0,400001;;;
140205;1100;0,300001;;;
140205;1200;0,200001;;;
140205;1300;0,200001;;;
140205;1400;0,1;;;
140205;1500;0,1;;;
140205;1600;0,1;;;
140205;1700;0,1;;;
140205;1800;0,200001;;;
140205;1900;0,300001;;;
140205;2000;0,400001;;;
140205;2100;0,400001;;;
140205;2200;0,500002;;;
140205;2300;0,300001;;;
140206;0000;0,200001;;;
140206;0100;0,1;;;
140206;0200;0,1;;;
140206;0300;0,200001;;;
140206;0400;0,1;;;
140206;0500;0,1;;;
140206;0600;0,200001;;;
140206;0700;0,300001;;;
140206;0800;0,300001;;;
140206;0900;0,200001;;;
140206;1000;0,1;;;
140206;1100;0,1;;;
140206;1200;0,1;;;
140206;1300;0,1;;;
140206;1400;0,1;;;
140206;1500;0,1;;;
140206;1600;0,200001;;;
140206;1700;0,200001;;;
140206;1800;0,300001;;;
140206;1900;0,600002;;;
140206;2000;0,600002;;;
140206;2100;0,400001;;;
140206;2200;0,200001;;;
140206;2300;0,1;;;
140207;0000;0,1;;;
140207;0100;0,1;;;
140207;0200;0,1;;;
140207;0300;0,1;;;
140207;0400;0,1;;;
140207;0500;0,1;;;
140207;0600;0,300001;;;
140207;0700;0,300001;;;
140207;0800;0,400001;;;
140207;0900;0,400001;;;
140207;1000;0,300001;;;
140207;1100;0,300001;;;
140207;1200;0,300001;;;
140207;1300;0,400001;;;
140207;1400;0,300001;;;
140207;1500;0,200001;;;
140207;1600;0,200001;;;
140207;1700;0,300001;;;
140207;1800;0,600002;;;
140207;1900;0,600002;;;
140207;2000;0,600002;;;
140207;2100;0,500002;;;
140207;2200;0,400001;;;
140207;2300;0,400001;;;
140208;0000;0,600002;;;
140208;0100;0,600002;;;
140208;0200;0,200001;;;
140208;0300;0,200001;;;
140208;0400;0,200001;;;
140208;0500;0,1;;;
140208;0600;0,200001;;;
140208;0700;0,200001;;;
140208;0800;0,200001;;;
140208;0900;0,200001;;;
140208;1000;0,200001;;;
140208;1100;0,300001;;;
140208;1200;0,300001;;;
140208;1300;0,200001;;;
140208;1400;0,200001;;;
140208;1500;0,200001;;;
140208;1600;0,200001;;;
140208;1700;0,200001;;;
140208;1800;0,300001;;;
140208;1900;0,400001;;;
140208;2000;0,400001;;;
140208;2100;0,300001;;;
140208;2200;0,300001;;;
140208;2300;0,200001;;;
140209;0000;0,200001;;;
140209;0100;0,200001;;;
140209;0200;0,1;;;
140209;0300;0,1;;;
140209;0400;0,1;;;
140209;0500;0,1;;;
140209;0600;0,1;;;
140209;0700;0,1;;;
140209;0800;0,200001;;;
140209;0900;0,200001;;;
140209;1000;0,300001;;;
140209;1100;0,300001;;;
140209;1200;0,300001;;;
140209;1300;0,200001;;;
140209;1400;0,200001;;;
140209;1500;0,200001;;;
140209;1600;0,200001;;;
140209;1700;0,200001;;;
140209;1800;0,300001;;;
140209;1900;0,400001;;;
140209;2000;0,400001;;;
140209;2100;0,400001;;;
140209;2200;0,300001;;;
140209;2300;0,300001;;;
140210;0000;0,200001;;;
140210;0100;0,200001;;;
140210;0200;0,200001;;;
140210;0300;0,400001;;;
140210;0400;0,200001;;;
140210;0500;0,400001;;;
140210;0600;0,900002;;;
140210;0700;0,500002;;;
140210;0800;0,200001;;;
140210;0900;0,200001;;;
140210;1000;0,200001;;;
140210;1100;0,300001;;;
140210;1200;0,300001;;;
140210;1300;0,200001;;;
140210;1400;0,200001;;;
140210;1500;0,200001;;;
140210;1600;0,200001;;;
140210;1700;2,50001;;;
140210;1800;0,300001;;;
140210;1900;0,400001;;;
140210;2000;0,500002;;;
140210;2100;0,200001;;;
140210;2200;0,1;;;
140210;2300;0,1;;;
140211;0000;0,1;;;
140211;0100;0,1;;;
140211;0200;0,1;;;
140211;0300;0,1;;;
140211;0400;0,1;;;
140211;0500;0,1;;;
140211;0600;0,200001;;;
140211;0700;0,200001;;;
140211;0800;0,200001;;;
140211;0900;0,200001;;;
140211;1000;0,200001;;;
140211;1100;0,200001;;;
140211;1200;0,1;;;
140211;1300;0,1;;;
140211;1400;0,1;;;
140211;1500;0,1;;;
140211;1600;0,1;;;
140211;1700;0,200001;;;
140211;1800;0,300001;;;
140211;1900;0,500002;;;
140211;2000;0,700002;;;
140211;2100;0,700002;;;
140211;2200;0,500002;;;
140211;2300;0,500002;;;
140212;0000;0,600002;;;
140212;0100;0,400001;;;
140212;0200;0,300001;;;
140212;0300;0,300001;;;
140212;0400;0,200001;;;
140212;0500;0,400001;;;
140212;0600;0,400001;;;
140212;0700;0,400001;;;
140212;0800;0,400001;;;
140212;0900;0,300001;;;
140212;1000;0,200001;;;
140212;1100;0,200001;;;
140212;1200;0,1;;;
140212;1300;0,1;;;
140212;1400;0,1;;;
140212;1500;0,1;;;
140212;1600;0,1;;;
140212;1700;0,1;;;
140212;1800;0,200001;;;
140212;1900;0,500002;;;
140212;2000;0,700002;;;
140212;2100;2,40001;;;
140212;2200;1,5;;;
140212;2300;1,4;;;
140213;0000;0,900002;;;
140213;0100;0,300001;;;
140213;0200;0,500002;;;
140213;0300;0,600002;;;
140213;0400;0,500002;;;
140213;0500;1,1;;;
140213;0600;0,800002;;;
140213;0700;1;;;
140213;0800;0,500002;;;
140213;0900;0,400001;;;
140213;1000;0,400001;;;
140213;1100;0,300001;;;
140213;1200;0,200001;;;
140213;1300;0,1;;;
140213;1400;0,1;;;
140213;1500;0,1;;;
140213;1600;0,1;;;
140213;1700;0,1;;;
140213;1800;0,1;;;
140213;1900;0,1;;;
140213;2000;0,200001;;;
140213;2100;0,200001;;;
140213;2200;0,400001;;;
140213;2300;0,700002;;;
140214;0000;0,700002;;;
140214;0100;0,400001;;;
140214;0200;0,400001;;;
140214;0300;0,500002;;;
140214;0400;0,200001;;;
140214;0500;0,500002;;;
140214;0600;1,4;;;
140214;0700;1;;;
140214;0800;0,400001;;;
140214;0900;0,200001;;;
140214;1000;0,400001;;;
140214;1100;0,200001;;;
140214;1200;0,1;;;
140214;1300;0,1;;;
140214;1400;0,1;;;
140214;1500;0,1;;;
140214;1600;0,1;;;
140214;1700;0,1;;;
140214;1800;0,200001;;;
140214;1900;0,300001;;;
140214;2000;1,1;;;
140214;2100;1,1;;;
140214;2200;1,3;;;
140214;2300;0,800002;;;
140215;0000;0,300001;;;
140215;0100;0,1;;;
140215;0200;0,200001;;;
140215;0300;0,1;;;
140215;0400;0,1;;;
140215;0500;0,300001;;;
140215;0600;0,500002;;;
140215;0700;0,200001;;;
140215;0800;0,400001;;;
140215;0900;0,200001;;;
140215;1000;0,200001;;;
140215;1100;0,200001;;;
140215;1200;0,1;;;
140215;1300;0,1;;;
140215;1400;0,1;;;
140215;1500;0,1;;;
140215;1600;0,1;;;
140215;1700;0,1;;;
140215;1800;0,1;;;
140215;1900;0,1;;;
140215;2000;0,200001;;;
140215;2100;0,300001;;;
140215;2200;0,300001;;;
140215;2300;0,300001;;;
140216;0000;0,1;;;
140216;0100;0,1;;;
140216;0200;0,1;;;
140216;0300;0,1;;;
140216;0400;0,1;;;
140216;0500;0,1;;;
140216;0600;0,200001;;;
140216;0700;0,300001;;;
140216;0800;0,1;;;
140216;0900;0,1;;;
140216;1000;0,1;;;
140216;1100;0,1;;;
140216;1200;0,1;;;
140216;1300;0,1;;;
140216;1400;0,1;;;
140216;1500;0,1;;;
140216;1600;0,1;;;
140216;1700;0,1;;;
140216;1800;0,1;;;
140216;1900;0,1;;;
140216;2000;0,1;;;
140216;2100;0,1;;;
140216;2200;0,1;;;
140216;2300;0,1;;;
140217;0000;0,1;;;
140217;0100;0,1;;;
140217;0200;0,1;;;
140217;0300;0,1;;;
140217;0400;0,1;;;
140217;0500;0,1;;;
140217;0600;0,1;;;
140217;0700;0,1;;;
140217;0800;0,1;;;
140217;0900;0,1;;;
140217;1000;0,1;;;
140217;1100;0,1;;;
140217;1200;0,1;;;
140217;1300;0,1;;;
140217;1400;0,1;;;
140217;1500;0,1;;;
140217;1600;0,1;;;
140217;1700;0,1;;;
140217;1800;0,1;;;
140217;1900;0,1;;;
140217;2000;0,1;;;
140217;2100;0,1;;;
140217;2200;0,1;;;
140217;2300;0,1;;;
140218;0000;0,1;;;
140218;0100;0,1;;;
140218;0200;0,1;;;
140218;0300;0,1;;;
140218;0400;0,1;;;
140218;0500;0,1;;;
140218;0600;0,1;;;
140218;0700;0,1;;;
140218;0800;0,200001;;;
140218;0900;0,200001;;;
140218;1000;0,200001;;;
140218;1100;0,200001;;;
140218;1200;0,200001;;;
140218;1300;0,300001;;;
140218;1400;0,300001;;;
140218;1500;0,200001;;;
140218;1600;0,200001;;;
140218;1700;0,300001;;;
140218;1800;0,300001;;;
140218;1900;0,400001;;;
140218;2000;0,700002;;;
140218;2100;0,800002;;;
140218;2200;1,1;;;
140218;2300;0,900002;;;
140219;0000;0,600002;;;
140219;0100;0,300001;;;
140219;0200;0,400001;;;
140219;0300;0,500002;;;
140219;0400;0,200001;;;
140219;0500;0,400001;;;
140219;0600;0,400001;;;
140219;0700;0,300001;;;
140219;0800;0,200001;;;
140219;0900;0,200001;;;
140219;1000;0,300001;;;
140219;1100;0,200001;;;
140219;1200;0,1;;;
140219;1300;0,1;;;
140219;1400;0,1;;;
140219;1500;0,200001;;;
140219;1600;0,300001;;;
140219;1700;0,300001;;;
140219;1800;0,200001;;;
140219;1900;0,400001;;;
140219;2000;0,700002;;;
140219;2100;0,600002;;;
140219;2200;1,2;;;
140219;2300;1,5;;;
140220;0000;0,300001;;;
140220;0100;0,200001;;;
140220;0200;0,200001;;;
140220;0300;0,1;;;
140220;0400;0,1;;;
140220;0500;0,1;;;
140220;0600;0,400001;;;
140220;0700;0,200001;;;
140220;0800;0,200001;;;
140220;0900;0,200001;;;
140220;1000;0,300001;;;
140220;1100;0,200001;;;
140220;1200;0,1;;;
140220;1300;0,200001;;;
140220;1400;0,200001;;;
140220;1500;0,200001;;;
140220;1600;0,200001;;;
140220;1700;0,200001;;;
140220;1800;0,300001;;;
140220;1900;0,400001;;;
140220;2000;0,500002;;;
140220;2100;0,300001;;;
140220;2200;0,400001;;;
140220;2300;0,300001;;;
140221;0000;0,200001;;;
140221;0100;0,200001;;;
140221;0200;0,200001;;;
140221;0300;0,1;;;
140221;0400;0,1;;;
140221;0500;0,1;;;
140221;0600;0,1;;;
140221;0700;0,200001;;;
140221;0800;0,200001;;;
140221;0900;0,200001;;;
140221;1000;0,300001;;;
140221;1100;0,200001;;;
140221;1200;0,200001;;;
140221;1300;0,200001;;;
140221;1400;0,200001;;;
140221;1500;0,200001;;;
140221;1600;0,200001;;;
140221;1700;0,200001;;;
140221;1800;0,200001;;;
140221;1900;0,400001;;;
140221;2000;0,600002;;;
140221;2100;0,600002;;;
140221;2200;0,400001;;;
140221;2300;0,200001;;;
140222;0000;0,200001;;;
140222;0100;0,200001;;;
140222;0200;0,200001;;;
140222;0300;0,300001;;;
140222;0400;0,300001;;;
140222;0500;0,300001;;;
140222;0600;0,200001;;;
140222;0700;0,400001;;;
140222;0800;0,300001;;;
140222;0900;0,200001;;;
140222;1000;0,200001;;;
140222;1100;0,200001;;;
140222;1200;0,200001;;;
140222;1300;0,200001;;;
140222;1400;0,200001;;;
140222;1500;0,200001;;;
140222;1600;0,200001;;;
140222;1700;0,200001;;;
140222;1800;0,1;;;
140222;1900;0,200001;;;
140222;2000;0,300001;;;
140222;2100;0,200001;;;
140222;2200;0,1;;;
140222;2300;0,1;;;
140223;0000;0,1;;;
140223;0100;0,1;;;
140223;0200;0,1;;;
140223;0300;0,1;;;
140223;0400;0,1;;;
140223;0500;0,1;;;
140223;0600;0,1;;;
140223;0700;0,1;;;
140223;0800;0,1;;;
140223;0900;0,400001;;;
140223;1000;0,400001;;;
140223;1100;0,200001;;;
140223;1200;0,200001;;;
140223;1300;0,200001;;;
140223;1400;0,300001;;;
140223;1500;0,200001;;;
140223;1600;0,200001;;;
140223;1700;0,400001;;;
140223;1800;0,400001;;;
140223;1900;0,500002;;;
140223;2000;0,400001;;;
140223;2100;0,200001;;;
140223;2200;0,1;;;
140223;2300;0,1;;;
140224;0000;0,1;;;
140224;0100;0,1;;;
140224;0200;0,1;;;
140224;0300;0,1;;;
140224;0400;0,1;;;
140224;0500;0,1;;;
140224;0600;0,300001;;;
140224;0700;0,200001;;;
140224;0800;0,1;;;
140224;0900;0,200001;;;
140224;1000;0,300001;;;
140224;1100;0,200001;;;
140224;1200;0,200001;;;
140224;1300;0,1;;;
140224;1400;0,200001;;;
140224;1500;0,200001;;;
140224;1600;0,300001;;;
140224;1700;0,200001;;;
140224;1800;2,50001;;;
140224;1900;0,800002;;;
140224;2000;1,6;;;
140224;2100;1,4;;;
140224;2200;2,10001;;;
140224;2300;1,3;;;
140225;0000;0,500002;;;
140225;0100;0,1;;;
140225;0200;0,500002;;;
140225;0300;0,300001;;;
140225;0400;0,300001;;;
140225;0500;0,300001;;;
140225;0600;1,1;;;
140225;0700;0,600002;;;
140225;0800;0,600002;;;
140225;0900;0,300001;;;
140225;1000;0,1;;;
140225;1100;0,1;;;
140225;1200;0,1;;;
140225;1300;0,1;;;
140225;1400;0,1;;;
140225;1500;0,1;;;
140225;1600;0,1;;;
140225;1700;0,1;;;
140225;1800;0,1;;;
140225;1900;0,500002;;;
140225;2000;1,1;;;
140225;2100;0,400001;;;
140225;2200;0,200001;;;
140225;2300;0,400001;;;
140226;0000;0,1;;;
140226;0100;0,1;;;
140226;0200;0,1;;;
140226;0300;0,1;;;
140226;0400;0,1;;;
140226;0500;0,1;;;
140226;0600;0,200001;;;
140226;0700;0,1;;;
140226;0800;0,1;;;
140226;0900;0,300001;;;
140226;1000;0,1;;;
140226;1100;0,1;;;
140226;1200;0,1;;;
140226;1300;0,1;;;
140226;1400;0,1;;;
140226;1500;0,1;;;
140226;1600;0,1;;;
140226;1700;0,1;;;
140226;1800;0,1;;;
140226;1900;0,200001;;;
140226;2000;0,300001;;;
140226;2100;0,1;;;
140226;2200;0,1;;;
140226;2300;0,1;;;
140227;0000;0,1;;;
140227;0100;0,1;;;
140227;0200;0,1;;;
140227;0300;0,1;;;
140227;0400;0,1;;;
140227;0500;0,1;;;
140227;0600;0,1;;;
140227;0700;0,1;;;
140227;0800;0,1;;;
140227;0900;0,1;;;
140227;1000;0,1;;;
140227;1100;0,1;;;
140227;1200;0,1;;;
140227;1300;0,1;;;
140227;1400;0,1;;;
140227;1500;0,1;;;
140227;1600;0,1;;;
140227;1700;0,200001;;;
140227;1800;0,300001;;;
140227;1900;0,500002;;;
140227;2000;0,300001;;;
140227;2100;0,200001;;;
140227;2200;0,1;;;
140227;2300;0,1;;;
140228;0000;0,200001;;;
140228;0100;0,1;;;
140228;0200;0,1;;;
140228;0300;0,1;;;
140228;0400;0,1;;;
140228;0500;0,1;;;
140228;0600;0,1;;;
140228;0700;0,200001;;;
140228;0800;0,1;;;
140228;0900;0,1;;;
140228;1000;0,1;;;
140228;1100;0,1;;;
140228;1200;0,1;;;
140228;1300;0,1;;;
140228;1400;0,1;;;
140228;1500;0,1;;;
140228;1600;0,1;;;
140228;1700;0,1;;;
140228;1800;0,200001;;;
140228;1900;0,500002;;;
140228;2000;1,1;;;
140228;2100;1,6;;;
140228;2200;0,500002;;;
140228;2300;0,300001;;;
140301;0000;0,1;;;
140301;0100;0,1;;;
140301;0200;0,1;;;
140301;0300;0,1;;;
140301;0400;0,1;;;
140301;0500;0,1;;;
140301;0600;0,200001;;;
140301;0700;0,1;;;
140301;0800;0,1;;;
140301;0900;0,1;;;
140301;1000;0,1;;;
140301;1100;0,1;;;
140301;1200;0,1;;;
140301;1300;0,1;;;
140301;1400;0,1;;;
140301;1500;0,1;;;
140301;1600;0,1;;;
140301;1700;0,1;;;
140301;1800;0,1;;;
140301;1900;0,200001;;;
140301;2000;0,1;;;
140301;2100;0,1;;;
140301;2200;0,1;;;
140301;2300;0,1;;;
140302;0000;0,1;;;
140302;0100;0,1;;;
140302;0200;0,1;;;
140302;0300;0,1;;;
140302;0400;0,1;;;
140302;0500;0,1;;;
140302;0600;0,1;;;
140302;0700;0,1;;;
140302;0800;0,1;;;
140302;0900;0,1;;;
140302;1000;0,1;;;
140302;1100;0,1;;;
140302;1200;0,1;;;
140302;1300;0,1;;;
140302;1400;0,1;;;
140302;1500;0,1;;;
140302;1600;0,1;;;
140302;1700;0,1;;;
140302;1800;0,1;;;
140302;1900;0,1;;;
140302;2000;0,200001;;;
140302;2100;0,300001;;;
140302;2200;0,1;;;
140302;2300;0,1;;;
140303;0000;0,1;;;
140303;0100;0,1;;;
140303;0200;0,1;;;
140303;0300;0,1;;;
140303;0400;0,1;;;
140303;0500;0,1;;;
140303;0600;1;;;
140303;0700;0,500002;;;
140303;0800;0,200001;;;
140303;0900;0,1;;;
140303;1000;0,1;;;
140303;1100;0,1;;;
140303;1200;0,1;;;
140303;1300;0,1;;;
140303;1400;0,1;;;
140303;1500;0,1;;;
140303;1600;0,1;;;
140303;1700;;;;
140303;1800;0,1;;;
140303;1900;0,200001;;;
140303;2000;0,1;;;
140303;2100;0,1;;;
140303;2200;0,1;;;
140303;2300;0,1;;;
140304;0000;0,1;;;
140304;0100;0,1;;;
140304;0200;0,1;;;
140304;0300;0,1;;;
140304;0400;0,1;;;
140304;0500;0,1;;;
140304;0600;0,200001;;;
140304;0700;0,400001;;;
140304;0800;0,300001;;;
140304;0900;0,1;;;
140304;1000;0,1;;;
140304;1100;0,1;;;
140304;1200;0,1;;;
140304;1300;0,1;;;
140304;1400;0,1;;;
140304;1500;0,1;;;
140304;1600;0,1;;;
140304;1700;0,1;;;
140304;1800;0,1;;;
140304;1900;0,1;;;
140304;2000;0,1;;;
140304;2100;0,1;;;
140304;2200;0,1;;;
140304;2300;0,1;;;
140305;0000;0,1;;;
140305;0100;0,1;;;
140305;0200;0,1;;;
140305;0300;0,1;;;
140305;0400;0,1;;;
140305;0500;0,1;;;
140305;0600;0,1;;;
140305;0700;0,1;;;
140305;0800;0,1;;;
140305;0900;0,1;;;
140305;1000;0,1;;;
140305;1100;0,1;;;
140305;1200;0,1;;;
140305;1300;0,1;;;
140305;1400;0,1;;;
140305;1500;0,1;;;
140305;1600;0,1;;;
140305;1700;0,200001;;;
140305;1800;0,400001;;;
140305;1900;0,300001;;;
140305;2000;0,1;;;
140305;2100;0,1;;;
140305;2200;0,1;;;
140305;2300;0,1;;;
140306;0000;0,1;;;
