FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150822;2200;1;;;
150822;2300;1;;;
150823;0000;1;;;
150823;0100;1;;;
150823;0200;1;;;
150823;0300;1;;;
150823;0400;1;;;
150823;0500;1;;;
150823;0600;1;;;
150823;0700;1;;;
150823;0800;1;;;
150823;0900;1;;;
150823;1000;1;;;
150823;1100;1;;;
150823;1200;1;;;
150823;1300;1;;;
150823;1400;1;;;
150823;1500;1;;;
150823;1600;1;;;
150823;1700;1;;;
150823;1800;1;;;
150823;1900;1;;;
150823;2000;1;;;
150823;2100;1;;;
150823;2200;1;;;
150823;2300;1;;;
150824;0000;1;;;
150824;0100;1;;;
150824;0200;1;;;
150824;0300;1;;;
150824;0400;1;;;
150824;0500;1;;;
150824;0600;1;;;
150824;0700;1,05833;;;
150824;0800;1,10833;;;
150824;0900;1;;;
150824;1000;1;;;
150824;1100;1;;;
150824;1200;1;;;
150824;1300;1;;;
150824;1400;1;;;
150824;1500;1;;;
150824;1600;1;;;
150824;1700;1;;;
150824;1800;1,30833;;;
150824;1900;1,725;;;
150824;2000;1,825;;;
150824;2100;1,28333;;;
150824;2200;1;;;
150824;2300;1;;;
150825;0000;1;;;
150825;0100;1;;;
150825;0200;1;;;
150825;0300;1;;;
150825;0400;1;;;
150825;0500;1;;;
150825;0600;1;;;
150825;0700;1,025;;;
150825;0800;1,01667;;;
150825;0900;1,24167;;;
150825;1000;1;;;
150825;1100;1;;;
150825;1200;1;;;
150825;1300;1;;;
150825;1400;1;;;
150825;1500;1;;;
150825;1600;1;;;
150825;1700;1;;;
150825;1800;1,03333;;;
150825;1900;1,225;;;
150825;2000;1,09167;;;
150825;2100;1,225;;;
150825;2200;1;;;
150825;2300;1,125;;;
150826;0000;1;;;
150826;0100;1;;;
150826;0200;1;;;
150826;0300;1;;;
150826;0400;1;;;
150826;0500;1;;;
150826;0600;1;;;
150826;0700;1,66667;;;
150826;0800;1,09167;;;
150826;0900;1,025;;;
150826;1000;1;;;
150826;1100;1;;;
150826;1200;1;;;
150826;1300;1;;;
150826;1400;1;;;
150826;1500;1;;;
150826;1600;1;;;
150826;1700;1;;;
150826;1800;1;;;
150826;1900;1;;;
150826;2000;1;;;
150826;2100;1;;;
150826;2200;1;;;
150826;2300;1;;;
150827;0000;1;;;
150827;0100;1;;;
150827;0200;1;;;
150827;0300;1;;;
150827;0400;1;;;
150827;0500;1;;;
150827;0600;1;;;
150827;0700;2,17501;;;
150827;0800;2,15001;;;
150827;0900;1,475;;;
150827;1000;1,19167;;;
150827;1100;1,05833;;;
150827;1200;1;;;
150827;1300;1;;;
150827;1400;1;;;
150827;1500;1,08333;;;
150827;1600;1,19167;;;
150827;1700;1,94167;;;
150827;1800;1,24167;;;
150827;1900;1,19167;;;
150827;2000;1,44167;;;
150827;2100;1,20833;;;
150827;2200;1,06667;;;
150827;2300;1;;;
150828;0000;1;;;
150828;0100;1;;;
150828;0200;1;;;
150828;0300;1;;;
150828;0400;1;;;
150828;0500;1;;;
150828;0600;1;;;
150828;0700;1,15833;;;
150828;0800;1;;;
150828;0900;1,05833;;;
150828;1000;1;;;
150828;1100;1,05833;;;
150828;1200;1;;;
150828;1300;1;;;
150828;1400;1;;;
150828;1500;1;;;
150828;1600;1;;;
150828;1700;1;;;
150828;1800;1;;;
150828;1900;1;;;
150828;2000;1;;;
150828;2100;1;;;
150828;2200;1;;;
150828;2300;1;;;
150829;0000;1;;;
150829;0100;1;;;
150829;0200;1;;;
150829;0300;1;;;
150829;0400;1;;;
150829;0500;1;;;
150829;0600;1;;;
150829;0700;1;;;
150829;0800;1;;;
150829;0900;1;;;
150829;1000;1;;;
150829;1100;1;;;
150829;1200;1;;;
150829;1300;1;;;
150829;1400;1;;;
150829;1500;1;;;
150829;1600;1;;;
150829;1700;1;;;
150829;1800;1;;;
150829;1900;1;;;
150829;2000;1;;;
150829;2100;1;;;
150829;2200;1;;;
150829;2300;1;;;
150830;0000;1;;;
150830;0100;1;;;
150830;0200;1;;;
150830;0300;1;;;
150830;0400;1;;;
150830;0500;1;;;
150830;0600;1;;;
150830;0700;1;;;
150830;0800;;;0,436251;
150830;0900;;;0,1365;
150830;1000;;;0,1355;
150830;1100;;;0,134833;
150830;1200;;;0,131;
150830;1300;;;0,122917;
150830;1400;;;0,10375;
150830;1500;;;0,0592499;
150830;1600;;;0,0224166;
150830;1700;1;;;
150830;1800;1;;;
150830;1900;1,34167;;;
150830;2000;1;;;
150830;2100;1;;;
150830;2200;1;;;
150830;2300;1;;;
150831;0000;1;;;
150831;0100;1;;;
150831;0200;1;;;
150831;0300;1;;;
150831;0400;1;;;
150831;0500;1;;;
150831;0600;1;;;
150831;0700;3,18334;;;
150831;0800;1,60833;;;
150831;0900;1;;;
150831;1000;1;;;
150831;1100;1;;;
150831;1200;1;;;
150831;1300;1;;;
150831;1400;1;;;
150831;1500;1;;;
150831;1600;1;;;
150831;1700;1;;;
150831;1800;1;;;
150831;1900;1;;;
150831;2000;1;;;
150831;2100;1;;;
150831;2200;1;;;
150831;2300;1;;;
150901;0000;1;;;
150901;0100;1;;;
150901;0200;1;;;
150901;0300;1;;;
150901;0400;1;;;
150901;0500;1;;;
150901;0600;1;;;
150901;0700;1,64167;;;
150901;0800;1,30833;;;
150901;0900;1,3;;;
150901;1000;1;;;
150901;1100;1;;;
150901;1200;1;;;
150901;1300;1;;;
150901;1400;1;;;
150901;1500;;;198,8;
150901;1600;1;;;
150901;1700;1;;;
150901;1800;1,31667;;;
150901;1900;1;;;
150901;2000;1;;;
150901;2100;1;;;
150901;2200;1;;;
150901;2300;1;;;
150902;0000;1;;;
150902;0100;1;;;
150902;0200;1;;;
150902;0300;1;;;
150902;0400;1;;;
150902;0500;1;;;
150902;0600;1;;;
150902;0700;1;;;
150902;0800;1;;;
150902;0900;1;;;
150902;1000;1;;;
150902;1100;1;;;
150902;1200;1;;;
150902;1300;1;;;
150902;1400;1;;;
150902;1500;1;;;
150902;1600;1;;;
150902;1700;1;;;
150902;1800;1;;;
150902;1900;1;;;
150902;2000;1;;;
150902;2100;1;;;
150902;2200;1;;;
150902;2300;1;;;
150903;0000;1;;;
150903;0100;1;;;
150903;0200;1;;;
150903;0300;1;;;
150903;0400;1;;;
150903;0500;1;;;
150903;0600;1;;;
150903;0700;1;;;
150903;0800;1;;;
150903;0900;1;;;
150903;1000;1;;;
150903;1100;1;;;
150903;1200;1;;;
150903;1300;1;;;
150903;1400;1;;;
150903;1500;1;;;
150903;1600;1;;;
150903;1700;1;;;
150903;1800;1;;;
150903;1900;1;;;
150903;2000;1;;;
150903;2100;1;;;
150903;2200;1;;;
150903;2300;1;;;
150904;0000;1;;;
150904;0100;1;;;
150904;0200;1;;;
150904;0300;1;;;
150904;0400;1;;;
150904;0500;1;;;
150904;0600;1;;;
150904;0700;1;;;
150904;0800;1;;;
150904;0900;1;;;
150904;1000;1;;;
150904;1100;1;;;
150904;1200;1;;;
150904;1300;1;;;
150904;1400;1;;;
150904;1500;1;;;
150904;1600;1;;;
150904;1700;1;;;
150904;1800;1;;;
150904;1900;1;;;
150904;2000;1;;;
150904;2100;1;;;
150904;2200;1;;;
150904;2300;1;;;
150905;0000;1;;;
150905;0100;1;;;
150905;0200;1;;;
150905;0300;1;;;
150905;0400;1;;;
150905;0500;1;;;
150905;0600;1;;;
150905;0700;1;;;
150905;0800;1;;;
150905;0900;1;;;
150905;1000;1;;;
150905;1100;1;;;
150905;1200;1;;;
150905;1300;1;;;
150905;1400;1;;;
150905;1500;1;;;
150905;1600;1;;;
150905;1700;1;;;
150905;1800;1;;;
150905;1900;1;;;
150905;2000;1;;;
150905;2100;1;;;
150905;2200;1;;;
150905;2300;1;;;
150906;0000;1;;;
150906;0100;1;;;
150906;0200;1;;;
150906;0300;1;;;
150906;0400;1;;;
150906;0500;1;;;
150906;0600;1;;;
150906;0700;1;;;
150906;0800;1;;;
150906;0900;1;;;
150906;1000;1;;;
150906;1100;1;;;
150906;1200;1;;;
150906;1300;1;;;
150906;1400;1;;;
150906;1500;1;;;
150906;1600;1;;;
150906;1700;1;;;
150906;1800;1;;;
150906;1900;1;;;
150906;2000;1;;;
150906;2100;1;;;
150906;2200;1;;;
150906;2300;1;;;
150907;0000;1;;;
150907;0100;1;;;
150907;0200;1;;;
150907;0300;1;;;
150907;0400;1;;;
150907;0500;1;;;
150907;0600;1;;;
150907;0700;1;;;
150907;0800;1;;;
150907;0900;1;;;
150907;1000;1;;;
150907;1100;1;;;
150907;1200;1;;;
150907;1300;1;;;
150907;1400;1;;;
150907;1500;1;;;
150907;1600;1;;;
150907;1700;1;;;
150907;1800;1;;;
150907;1900;1;;;
150907;2000;1;;;
150907;2100;1;;;
150907;2200;1;;;
150907;2300;1;;;
150908;0000;1;;;
150908;0100;1;;;
150908;0200;1;;;
150908;0300;1;;;
150908;0400;1;;;
150908;0500;1;;;
150908;0600;1;;;
150908;0700;2,43334;;;
150908;0800;1;;;
150908;0900;1;;;
150908;1000;1;;;
150908;1100;1;;;
150908;1200;1;;;
150908;1300;1;;;
150908;1400;1;;;
150908;1500;1;;;
150908;1600;1;;;
150908;1700;1;;;
150908;1800;1;;;
150908;1900;1;;;
150908;2000;1;;;
150908;2100;1;;;
150908;2200;1;;;
150908;2300;1;;;
150909;0000;1;;;
150909;0100;1;;;
150909;0200;1;;;
150909;0300;1;;;
150909;0400;1;;;
150909;0500;1;;;
150909;0600;1;;;
150909;0700;1;;;
150909;0800;1;;;
150909;0900;1;;;
150909;1000;1;;;
150909;1100;1;;;
150909;1200;;;106,72;
150909;1300;1;;;
150909;1400;1;;;
150909;1500;1;;;
150909;1600;1;;;
150909;1700;1;;;
150909;1800;1;;;
150909;1900;1;;;
150909;2000;1;;;
150909;2100;1;;;
150909;2200;1;;;
150909;2300;1;;;
150910;0000;1;;;
150910;0100;1;;;
150910;0200;1;;;
150910;0300;1;;;
150910;0400;1;;;
150910;0500;1;;;
150910;0600;1;;;
150910;0700;1,19167;;;
150910;0800;1,08333;;;
150910;0900;1;;;
150910;1000;1;;;
150910;1100;1;;;
150910;1200;1;;;
150910;1300;1;;;
150910;1400;1;;;
150910;1500;1;;;
150910;1600;1;;;
150910;1700;1;;;
150910;1800;1;;;
150910;1900;1;;;
150910;2000;1;;;
150910;2100;1;;;
150910;2200;1;;;
150910;2300;1;;;
150911;0000;1;;;
150911;0100;1;;;
150911;0200;1;;;
150911;0300;1;;;
150911;0400;1;;;
150911;0500;1;;;
150911;0600;1;;;
150911;0700;1;;;
150911;0800;1;;;
150911;0900;1;;;
150911;1000;1;;;
150911;1100;1;;;
150911;1200;1;;;
150911;1300;1;;;
150911;1400;1;;;
150911;1500;1;;;
150911;1600;1;;;
150911;1700;1;;;
150911;1800;1;;;
150911;1900;1;;;
150911;2000;1;;;
150911;2100;1;;;
150911;2200;1;;;
150911;2300;1;;;
150912;0000;1;;;
150912;0100;1;;;
150912;0200;1;;;
150912;0300;1;;;
150912;0400;1;;;
150912;0500;1;;;
150912;0600;1;;;
150912;0700;1;;;
150912;0800;1;;;
150912;0900;1;;;
150912;1000;1;;;
150912;1100;1;;;
150912;1200;1;;;
150912;1300;1;;;
150912;1400;1;;;
150912;1500;1;;;
150912;1600;1;;;
150912;1700;1;;;
150912;1800;1;;;
150912;1900;1;;;
150912;2000;1;;;
150912;2100;1;;;
150912;2200;1;;;
150912;2300;1;;;
150913;0000;1;;;
150913;0100;1;;;
150913;0200;1;;;
150913;0300;1;;;
150913;0400;1;;;
150913;0500;1;;;
150913;0600;1;;;
150913;0700;1;;;
150913;0800;1;;;
150913;0900;1;;;
150913;1000;1;;;
150913;1100;1;;;
150913;1200;1;;;
150913;1300;1;;;
150913;1400;1;;;
150913;1500;1;;;
150913;1600;1;;;
150913;1700;1;;;
150913;1800;1;;;
150913;1900;1;;;
150913;2000;1;;;
150913;2100;1;;;
150913;2200;1;;;
150913;2300;1;;;
150914;0000;1;;;
150914;0100;1;;;
150914;0200;1;;;
150914;0300;1;;;
150914;0400;1;;;
150914;0500;1;;;
150914;0600;1;;;
150914;0700;1;;;
150914;0800;1;;;
150914;0900;1;;;
150914;1000;1;;;
150914;1100;1;;;
150914;1200;1;;;
150914;1300;1;;;
150914;1400;1;;;
150914;1500;1;;;
150914;1600;1;;;
150914;1700;1;;;
150914;1800;1;;;
150914;1900;1;;;
150914;2000;1;;;
150914;2100;1;;;
150914;2200;1;;;
150914;2300;1;;;
150915;0000;1;;;
150915;0100;1;;;
150915;0200;1;;;
150915;0300;1;;;
150915;0400;1;;;
150915;0500;1;;;
150915;0600;1,46667;;;
150915;0700;3,15834;;;
150915;0800;1;;;
150915;0900;1;;;
150915;1000;1;;;
150915;1100;1;;;
150915;1200;1;;;
150915;1300;1;;;
150915;1400;1;;;
150915;1500;1;;;
150915;1600;1;;;
150915;1700;1;;;
150915;1800;1;;;
150915;1900;1;;;
150915;2000;1;;;
150915;2100;1;;;
150915;2200;1;;;
150915;2300;1;;;
150916;0000;1;;;
150916;0100;1;;;
150916;0200;1;;;
150916;0300;1;;;
150916;0400;1;;;
150916;0500;1;;;
150916;0600;1;;;
150916;0700;1;;;
150916;0800;1;;;
150916;0900;1;;;
150916;1000;1;;;
150916;1100;1;;;
150916;1200;1;;;
150916;1300;1;;;
150916;1400;1;;;
150916;1500;1;;;
150916;1600;1;;;
150916;1700;1;;;
150916;1800;1;;;
150916;1900;1;;;
150916;2000;1;;;
150916;2100;1;;;
150916;2200;1;;;
150916;2300;1;;;
150917;0000;1;;;
150917;0100;1;;;
150917;0200;1;;;
150917;0300;1;;;
150917;0400;1;;;
150917;0500;1;;;
150917;0600;1;;;
150917;0700;1;;;
150917;0800;1;;;
150917;0900;1;;;
150917;1000;1;;;
150917;1100;1;;;
150917;1200;1;;;
150917;1300;1;;;
150917;1400;1;;;
150917;1500;1;;;
150917;1600;1;;;
150917;1700;1;;;
150917;1800;1;;;
150917;1900;1;;;
150917;2000;1,1;;;
150917;2100;1,23333;;;
150917;2200;1,04167;;;
150917;2300;1;;;
150918;0000;1;;;
150918;0100;1;;;
150918;0200;1;;;
150918;0300;1;;;
150918;0400;1;;;
150918;0500;1;;;
150918;0600;1;;;
150918;0700;1;;;
150918;0800;1;;;
150918;0900;1;;;
150918;1000;1;;;
150918;1100;1;;;
150918;1200;1;;;
150918;1300;1;;;
150918;1400;1;;;
150918;1500;1;;;
150918;1600;1;;;
150918;1700;1;;;
150918;1800;1;;;
150918;1900;1;;;
150918;2000;1;;;
150918;2100;1;;;
150918;2200;1;;;
150918;2300;1;;;
150919;0000;1;;;
150919;0100;1;;;
150919;0200;1;;;
150919;0300;1;;;
150919;0400;1;;;
150919;0500;1;;;
150919;0600;1;;;
150919;0700;1;;;
150919;0800;1;;;
150919;0900;1;;;
150919;1000;1;;;
150919;1100;1;;;
150919;1200;1;;;
150919;1300;1;;;
150919;1400;1;;;
150919;1500;1;;;
150919;1600;1;;;
150919;1700;1;;;
150919;1800;1;;;
150919;1900;1;;;
150919;2000;1;;;
150919;2100;1;;;
150919;2200;1;;;
150919;2300;1;;;
150920;0000;1;;;
150920;0100;1;;;
150920;0200;1;;;
150920;0300;1;;;
150920;0400;1;;;
150920;0500;1;;;
150920;0600;1;;;
150920;0700;1;;;
150920;0800;1;;;
150920;0900;1;;;
150920;1000;1;;;
150920;1100;1;;;
150920;1200;1;;;
150920;1300;1;;;
150920;1400;1;;;
150920;1500;1;;;
150920;1600;1;;;
150920;1700;1;;;
150920;1800;1;;;
150920;1900;1;;;
150920;2000;1;;;
150920;2100;1;;;
150920;2200;1;;;
150920;2300;1;;;
150921;0000;1;;;
150921;0100;1;;;
150921;0200;1;;;
150921;0300;1;;;
150921;0400;1;;;
150921;0500;1;;;
150921;0600;1,975;;;
150921;0700;5,53335;;;
150921;0800;3,43334;;;
150921;0900;1;;;
150921;1000;1;;;
150921;1100;1;;;
150921;1200;1;;;
150921;1300;1;;;
150921;1400;1;;;
150921;1500;1;;;
150921;1600;1;;;
150921;1700;1;;;
150921;1800;1;;;
150921;1900;1;;;
150921;2000;1;;;
150921;2100;1;;;
150921;2200;1;;;
150921;2300;1;;;
150922;0000;1;;;
150922;0100;1;;;
150922;0200;1;;;
150922;0300;1;;;
150922;0400;1;;;
150922;0500;1;;;
150922;0600;1,54167;;;
150922;0700;3,20834;;;
150922;0800;1,675;;;
150922;0900;1;;;
150922;1000;1;;;
150922;1100;1;;;
150922;1200;1;;;
150922;1300;1;;;
150922;1400;1;;;
150922;1500;1;;;
150922;1600;;1;;
150922;1700;1,025;;;
150922;1800;1,51667;;;
150922;1900;2,20834;;;
150922;2000;4,97501;;;
150922;2100;4,17502;;;
150922;2200;3,34168;;;
150922;2300;2,42501;;;
150923;0000;1,33333;;;
150923;0100;1,25;;;
150923;0200;1;;;
150923;0300;1;;;
150923;0400;1;;;
150923;0500;1;;;
150923;0600;1,43333;;;
150923;0700;2,85834;;;
150923;0800;2,03334;;;
150923;0900;1,25833;;;
150923;1000;1;;;
150923;1100;1;;;
150923;1200;1;;;
150923;1300;1,14167;;;
150923;1400;1,05;;;
150923;1500;1;;;
150923;1600;1;;;
150923;1700;1;;;
150923;1800;1,025;;;
150923;1900;2,07501;;;
150923;2000;1,8;;;
150923;2100;2,06668;;;
150923;2200;1,775;;;
150923;2300;1,025;;;
150924;0000;1,00833;;;
150924;0100;1;;;
150924;0200;1;;;
150924;0300;1;;;
150924;0400;1;;;
150924;0500;1;;;
150924;0600;1,325;;;
150924;0700;2,10001;;;
150924;0800;1,74167;;;
150924;0900;1,775;;;
150924;1000;1,64167;;;
150924;1100;1,39167;;;
150924;1200;1,10833;;;
150924;1300;1,09167;;;
150924;1400;1,14167;;;
150924;1500;1,08333;;;
150924;1600;1,21667;;;
150924;1700;1,00833;;;
150924;1800;1,01667;;;
150924;1900;1;;;
150924;2000;1,01667;;;
150924;2100;1;;;
150924;2200;1;;;
150924;2300;1;;;
150925;0000;1;;;
150925;0100;1;;;
150925;0200;1;;;
150925;0300;1;;;
150925;0400;1;;;
150925;0500;1;;;
150925;0600;1,325;;;
150925;0700;2,51668;;;
150925;0800;1,03333;;;
150925;0900;1;;;
150925;1000;1;;;
150925;1100;1;;;
150925;1200;1;;;
150925;1300;1;;;
150925;1400;1;;;
150925;1500;1;;;
150925;1600;1;;;
150925;1700;1;;;
150925;1800;1;;;
150925;1900;1,11667;;;
150925;2000;1;;;
150925;2100;1;;;
150925;2200;1;;;
150925;2300;1;;;
150926;0000;1;;;
150926;0100;1;;;
150926;0200;1;;;
150926;0300;1;;;
150926;0400;1;;;
150926;0500;1;;;
150926;0600;1;;;
150926;0700;1;;;
150926;0800;1;;;
150926;0900;1,05;;;
150926;1000;1;;;
150926;1100;1;;;
150926;1200;1;;;
150926;1300;1;;;
150926;1400;1;;;
150926;1500;1;;;
150926;1600;1;;;
150926;1700;1;;;
150926;1800;1;;;
150926;1900;1;;;
150926;2000;1;;;
150926;2100;1;;;
150926;2200;1;;;
150926;2300;1;;;
150927;0000;1;;;
150927;0100;1;;;
150927;0200;1;;;
150927;0300;1;;;
150927;0400;1;;;
150927;0500;1;;;
150927;0600;1;;;
150927;0700;1;;;
150927;0800;1;;;
150927;0900;1;;;
150927;1000;1;;;
150927;1100;1;;;
150927;1200;1;;;
150927;1300;1;;;
150927;1400;1;;;
150927;1500;1;;;
150927;1600;1;;;
150927;1700;1;;;
150927;1800;1;;;
150927;1900;1;;;
150927;2000;1;;;
150927;2100;1;;;
150927;2200;1;;;
150927;2300;1;;;
150928;0000;1;;;
150928;0100;1;;;
150928;0200;1;;;
150928;0300;1;;;
150928;0400;1;;;
150928;0500;1;;;
150928;0600;1,08333;;;
150928;0700;1,84167;;;
150928;0800;1;;;
150928;0900;1;;;
150928;1000;1;;;
150928;1100;1;;;
150928;1200;1;;;
150928;1300;1;;;
150928;1400;;1;;
150928;1500;1;;;
150928;1600;1;;;
150928;1700;1;;;
150928;1800;1;;;
150928;1900;1;;;
150928;2000;1;;;
150928;2100;1;;;
150928;2200;1;;;
150928;2300;1;;;
150929;0000;1;;;
150929;0100;1;;;
150929;0200;1;;;
150929;0300;1;;;
150929;0400;1;;;
150929;0500;1;;;
150929;0600;1;;;
150929;0700;1,25;;;
150929;0800;1;;;
150929;0900;1;;;
150929;1000;1;;;
150929;1100;1;;;
150929;1200;1;;;
150929;1300;1;;;
150929;1400;1,125;;;
150929;1500;1;;;
150929;1600;1;;;
150929;1700;1;;;
150929;1800;1,11667;;;
150929;1900;1;;;
150929;2000;1;;;
150929;2100;1;;;
150929;2200;1;;;
150929;2300;1;;;
150930;0000;1;;;
150930;0100;1;;;
150930;0200;1;;;
150930;0300;1;;;
150930;0400;1;;;
150930;0500;1;;;
150930;0600;1;;;
150930;0700;1,10833;;;
150930;0800;1;;;
150930;0900;1;;;
150930;1000;1;;;
150930;1100;1;;;
150930;1200;1;;;
150930;1300;1;;;
150930;1400;1;;;
150930;1500;1;;;
150930;1600;1;;;
150930;1700;1;;;
150930;1800;1;;;
150930;1900;1;;;
150930;2000;1,025;;;
150930;2100;1;;;
150930;2200;1;;;
150930;2300;1;;;
151001;0000;1;;;
151001;0100;1;;;
151001;0200;1;;;
151001;0300;1;;;
151001;0400;1;;;
151001;0500;1;;;
151001;0600;1,11667;;;
151001;0700;2,64168;;;
151001;0800;1;;;
151001;0900;1;;;
151001;1000;1;;;
151001;1100;1;;;
151001;1200;1;;;
151001;1300;1;;;
151001;1400;1;;;
151001;1500;1;;;
151001;1600;1;;;
151001;1700;1;;;
151001;1800;1;;;
151001;1900;1;;;
151001;2000;1;;;
151001;2100;1;;;
151001;2200;1;;;
151001;2300;1;;;
151002;0000;1;;;
151002;0100;1;;;
151002;0200;1;;;
151002;0300;1;;;
151002;0400;1;;;
151002;0500;1;;;
151002;0600;1,825;;;
151002;0700;3,01668;;;
151002;0800;1,34167;;;
151002;0900;1;;;
151002;1000;1;;;
151002;1100;1;;;
151002;1200;1;;;
151002;1300;1;;;
151002;1400;1;;;
151002;1500;1;;;
151002;1600;1;;;
151002;1700;1;;;
151002;1800;1,23333;;;
151002;1900;2,07501;;;
151002;2000;3,59168;;;
151002;2100;2,85834;;;
151002;2200;1,03333;;;
151002;2300;1,08333;;;
151003;0000;1;;;
151003;0100;1,09167;;;
151003;0200;1,05;;;
151003;0300;1,075;;;
151003;0400;1;;;
151003;0500;1;;;
151003;0600;1,09167;;;
151003;0700;1,90833;;;
151003;0800;1,125;;;
151003;0900;1,08333;;;
151003;1000;1;;;
151003;1100;1;;;
151003;1200;1;;;
151003;1300;1;;;
151003;1400;1;;;
151003;1500;1;;;
151003;1600;1;;;
151003;1700;1;;;
151003;1800;1;;;
151003;1900;2,93334;;;
151003;2000;4,10001;;;
151003;2100;2,81668;;;
151003;2200;2,57501;;;
151003;2300;2,55834;;;
151004;0000;2,85834;;;
151004;0100;2,13334;;;
151004;0200;1,58333;;;
151004;0300;1;;;
151004;0400;1,38333;;;
151004;0500;1;;;
151004;0600;1;;;
151004;0700;1;;;
151004;0800;1,01667;;;
151004;0900;1,1;;;
151004;1000;1,21667;;;
151004;1100;1,16667;;;
151004;1200;1;;;
151004;1300;1,05833;;;
151004;1400;1;;;
151004;1500;1;;;
151004;1600;1;;;
151004;1700;1;;;
151004;1800;1;;;
151004;1900;1;;;
151004;2000;1;;;
151004;2100;1;;;
151004;2200;1;;;
151004;2300;1;;;
151005;0000;1;;;
151005;0100;1;;;
151005;0200;1;;;
151005;0300;1;;;
151005;0400;1;;;
151005;0500;1;;;
151005;0600;1;;;
151005;0700;1;;;
151005;0800;1;;;
151005;0900;1;;;
151005;1000;1;;;
151005;1100;1;;;
151005;1200;1;;;
151005;1300;1;;;
151005;1400;1;;;
151005;1500;1;;;
151005;1600;1;;;
151005;1700;1;;;
151005;1800;1;;;
151005;1900;1;;;
151005;2000;1;;;
151005;2100;1;;;
151005;2200;1;;;
151005;2300;1;;;
151006;0000;1;;;
151006;0100;1;;;
151006;0200;1;;;
151006;0300;1;;;
151006;0400;1;;;
151006;0500;1;;;
151006;0600;1;;;
151006;0700;1;;;
151006;0800;1;;;
151006;0900;1;;;
151006;1000;1;;;
151006;1100;1;;;
151006;1200;1;;;
151006;1300;1;;;
151006;1400;1;;;
151006;1500;1;;;
151006;1600;1;;;
151006;1700;1;;;
151006;1800;1;;;
151006;1900;1;;;
151006;2000;1;;;
151006;2100;1;;;
151006;2200;1;;;
151006;2300;1;;;
151007;0000;1;;;
151007;0100;1;;;
151007;0200;1;;;
151007;0300;1;;;
151007;0400;1;;;
151007;0500;1;;;
151007;0600;1;;;
151007;0700;1;;;
151007;0800;1;;;
151007;0900;1;;;
151007;1000;1;;;
151007;1100;1;;;
151007;1200;1;;;
151007;1300;1;;;
151007;1400;1;;;
151007;1500;1;;;
151007;1600;1;;;
151007;1700;1;;;
151007;1800;1;;;
151007;1900;1;;;
151007;2000;1;;;
151007;2100;1;;;
151007;2200;1;;;
151007;2300;1;;;
151008;0000;1;;;
151008;0100;1;;;
151008;0200;1;;;
151008;0300;1;;;
151008;0400;1;;;
151008;0500;1;;;
151008;0600;1,46667;;;
151008;0700;1;;;
151008;0800;1;;;
151008;0900;1;;;
151008;1000;1;;;
151008;1100;1;;;
151008;1200;1;;;
151008;1300;1;;;
151008;1400;1;;;
151008;1500;1;;;
151008;1600;1;;;
151008;1700;;;170,08;
151008;1800;1;;;
151008;1900;1;;;
151008;2000;1;;;
151008;2100;1;;;
151008;2200;1;;;
151008;2300;1;;;
151009;0000;1;;;
151009;0100;1;;;
151009;0200;1;;;
151009;0300;1;;;
151009;0400;1;;;
151009;0500;1;;;
151009;0600;1,00833;;;
151009;0700;1,58333;;;
151009;0800;1;;;
151009;0900;1;;;
151009;1000;1;;;
151009;1100;1;;;
151009;1200;1;;;
151009;1300;1;;;
151009;1400;1;;;
151009;1500;1;;;
151009;1600;1;;;
151009;1700;1;;;
151009;1800;1;;;
151009;1900;1,34167;;;
151009;2000;2,33334;;;
151009;2100;2,87501;;;
151009;2200;2,15001;;;
151009;2300;1,45833;;;
151010;0000;1,45833;;;
151010;0100;1;;;
151010;0200;1;;;
151010;0300;1;;;
151010;0400;1;;;
151010;0500;1;;;
151010;0600;1;;;
151010;0700;1;;;
151010;0800;1,25;;;
151010;0900;1,10833;;;
151010;1000;1;;;
151010;1100;1;;;
151010;1200;1;;;
151010;1300;1;;;
151010;1400;1;;;
151010;1500;1;;;
151010;1600;1;;;
151010;1700;1;;;
151010;1800;1;;;
151010;1900;1,23333;;;
151010;2000;2,11668;;;
151010;2100;2,40001;;;
151010;2200;2,47501;;;
151010;2300;1,08333;;;
151011;0000;1,40833;;;
151011;0100;1,21667;;;
151011;0200;1;;;
151011;0300;1;;;
151011;0400;1;;;
151011;0500;1;;;
151011;0600;1;;;
151011;0700;1;;;
151011;0800;1;;;
151011;0900;1;;;
151011;1000;1;;;
151011;1100;1;;;
151011;1200;1;;;
151011;1300;1;;;
151011;1400;1;;;
151011;1500;1;;;
151011;1600;1;;;
151011;1700;1;;;
151011;1800;1;;;
151011;1900;1;;;
151011;2000;1,15833;;;
151011;2100;1,275;;;
151011;2200;1,4;;;
151011;2300;1,14167;;;
151012;0000;1;;;
151012;0100;1;;;
151012;0200;1;;;
151012;0300;1;;;
151012;0400;1;;;
151012;0500;1;;;
151012;0600;1;;;
151012;0700;1;;;
151012;0800;1,43333;;;
151012;0900;1,58333;;;
151012;1000;1,03333;;;
151012;1100;1,01667;;;
151012;1200;1;;;
151012;1300;1,03333;;;
151012;1400;1,05;;;
151012;1500;1,25;;;
151012;1600;1,04167;;;
151012;1700;1,19167;;;
151012;1800;1,14167;;;
151012;1900;1,38333;;;
151012;2000;1,25;;;
