FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150805;1000;8,39169;;;
150805;1100;9,00835;;;
150805;1200;10,0333;;;
150805;1300;10,7833;;;
150805;1400;11,9917;;;
150805;1500;14,0167;;;
150805;1600;12,75;;;
150805;1700;9,21669;;;
150805;1800;7,33334;;;
150805;1900;7,15001;;;
150805;2000;8,28336;;;
150805;2100;9,92502;;;
150805;2200;12,1417;;;
150805;2300;13,9;;;
150806;0000;12,1417;;;
150806;0100;8,9417;;;
150806;0200;8,37503;;;
150806;0300;7,80834;;;
150806;0400;8,91669;;;
150806;0500;9,70836;;;
150806;0600;8,90002;;;
150806;0700;6,20834;;;
150806;0800;6,74168;;;
150806;0900;2,99168;;;
150806;1000;3,44168;;;
150806;1100;7,43334;;;
150806;1200;9,25835;;;
150806;1300;13,5833;;;
150806;1400;13,6083;;;
150806;1500;13,5417;;;
150806;1600;11,2667;;;
150806;1700;4,45001;;;
150806;1800;3,91668;;;
150806;1900;3,45834;;;
150806;2000;6,44169;;;
150806;2100;6,21668;;;
150806;2200;6,80834;;;
150806;2300;9,60835;;;
150807;0000;10,4417;;;
150807;0100;12,1917;;;
150807;0200;7,79167;;;
150807;0300;9,1167;;;
150807;0400;5,61668;;;
150807;0500;10,35;;;
150807;0600;10,125;;;
150807;0700;5,40001;;;
150807;0800;7,00002;;;
150807;0900;9,55002;;;
150807;1000;13,675;;;
150807;1100;15,4;;;
150807;1200;16,3751;;;
150807;1300;16,8168;;;
150807;1400;14,5667;;;
150807;1500;5,92502;;;
150807;1600;;1;;
150807;1700;;;246,233;
150807;1800;8,22502;;;
150807;1900;7,26669;;;
150807;2000;8,38335;;;
150807;2100;8,30002;;;
150807;2200;6,75834;;;
150807;2300;9,89169;;;
150808;0000;5,72501;;;
150808;0100;9,68335;;;
150808;0200;8,78336;;;
150808;0300;8,54169;;;
150808;0400;10,1667;;;
150808;0500;10,9833;;;
150808;0600;10,3833;;;
150808;0700;8,88335;;;
150808;0800;5,00834;;;
150808;0900;4,20834;;;
150808;1000;9,21669;;;
150808;1100;14,925;;;
150808;1200;14,8583;;;
150808;1300;17,8668;;;
150808;1400;17,0168;;;
150808;1500;17,5668;;;
150808;1600;15,8917;;;
150808;1700;10,9417;;;
150808;1800;4,07501;;;
150808;1900;2,59168;;;
150808;2000;6,54167;;;
150808;2100;3,67501;;;
150808;2200;2,30834;;;
150808;2300;4,05002;;;
150809;0000;4,37502;;;
150809;0100;5,15001;;;
150809;0200;1;;;
150809;0300;1,36667;;;
150809;0400;1;;;
150809;0500;1,15833;;;
150809;0600;1,23333;;;
150809;0700;1,81667;;;
150809;0800;1,2;;;
150809;0900;5,26669;;;
150809;1000;1,26667;;;
150809;1100;7,87502;;;
150809;1200;13,875;;;
150809;1300;10,2333;;;
150809;1400;10,5333;;;
150809;1500;11,4333;;;
150809;1600;12,7417;;;
150809;1700;11,4667;;;
150809;1800;8,37503;;;
150809;1900;8,40836;;;
150809;2000;8,63335;;;
150809;2100;4,75834;;;
150809;2200;6,61668;;;
150809;2300;8,20003;;;
150810;0000;7,65001;;;
150810;0100;9,17502;;;
150810;0200;6,89169;;;
150810;0300;6,15001;;;
150810;0400;5,40835;;;
150810;0500;5,85001;;;
150810;0600;8,26669;;;
150810;0700;9,38335;;;
150810;0800;6,86668;;;
150810;0900;3,05001;;;
150810;1000;6,08334;;;
150810;1100;12,5833;;;
150810;1200;14,025;;;
150810;1300;14,5167;;;
150810;1400;14,7083;;;
150810;1500;14,175;;;
150810;1600;12,6583;;;
150810;1700;12,6;;;
150810;1800;9,20003;;;
150810;1900;8,85002;;;
150810;2000;9,29169;;;
150810;2100;9,83336;;;
150810;2200;10,5;;;
150810;2300;11,25;;;
150811;0000;10,7167;;;
150811;0100;10,7833;;;
150811;0200;10,8167;;;
150811;0300;11,9;;;
150811;0400;11,1917;;;
150811;0500;12,9167;;;
150811;0600;10,3833;;;
150811;0700;5,26669;;;
150811;0800;8,75835;;;
150811;0900;10,2333;;;
150811;1000;10,8417;;;
150811;1100;12,0167;;;
150811;1200;12,1083;;;
150811;1300;13,6167;;;
150811;1400;12,86;;;
150811;1500;;;181,828;
150811;1600;11,9083;;;
150811;1700;9,60835;;;
150811;1800;4,16667;;;
150811;1900;5,75834;;;
150811;2000;7,12502;;;
150811;2100;7,57501;;;
150811;2200;7,35001;;;
150811;2300;9,6917;;;
150812;0000;5,23335;;;
150812;0100;4,74168;;;
150812;0200;4,22501;;;
150812;0300;1;;;
150812;0400;1;;;
150812;0500;1;;;
150812;0600;3,45001;;;
150812;0700;2,55834;;;
150812;0800;1;;;
150812;0900;1;;;
150812;1000;5,85835;;;
150812;1100;7,65001;;;
150812;1200;6,66667;;;
150812;1300;7,84168;;;
150812;1400;7,71668;;;
150812;1500;10,5083;;;
150812;1600;11,5833;;;
150812;1700;7,82501;;;
150812;1800;6,80834;;;
150812;1900;6,36668;;;
150812;2000;8,18335;;;
150812;2100;14,8667;;;
150812;2200;17,925;;;
150812;2300;7,43334;;;
150813;0000;5,29167;;;
150813;0100;3,03334;;;
150813;0200;2,60834;;;
150813;0300;1;;;
150813;0400;1;;;
150813;0500;1;;;
150813;0600;1;;;
150813;0700;1,85833;;;
150813;0800;1,71667;;;
150813;0900;1;;;
150813;1000;1;;;
150813;1100;1;;;
150813;1200;1,55833;;;
150813;1300;3,80834;;;
150813;1400;6,20834;;;
150813;1500;7,25834;;;
150813;1600;7,75002;;;
150813;1700;6,27501;;;
150813;1800;2,54168;;;
150813;1900;2,65001;;;
150813;2000;3,88334;;;
150813;2100;2,39168;;;
150813;2200;4,70834;;;
150813;2300;5,66667;;;
150814;0000;6,05834;;;
150814;0100;5,92502;;;
150814;0200;7,41667;;;
150814;0300;9,30835;;;
150814;0400;10,6833;;;
150814;0500;9,59169;;;
150814;0600;11,0167;;;
150814;0700;10,15;;;
150814;0800;12,7083;;;
150814;0900;14,2917;;;
150814;1000;17,0583;;;
150814;1100;17,8251;;;
150814;1200;16,7501;;;
150814;1300;18,3751;;;
150814;1400;15,5;;;
150814;1500;15,2333;;;
150814;1600;12,775;;;
150814;1700;7,33334;;;
150814;1800;8,55002;;;
150814;1900;7,23335;;;
150814;2000;7,55834;;;
150814;2100;6,18334;;;
150814;2200;7,94169;;;
150814;2300;9,88335;;;
150815;0000;10,4917;;;
150815;0100;12,7583;;;
150815;0200;14,6167;;;
150815;0300;14,2417;;;
150815;0400;14,5333;;;
150815;0500;16,2084;;;
150815;0600;16,6501;;;
150815;0700;15,3583;;;
150815;0800;15,4333;;;
150815;0900;16,4918;;;
150815;1000;15,2083;;;
150815;1100;15,2333;;;
150815;1200;15,675;;;
150815;1300;16,3501;;;
150815;1400;15,575;;;
150815;1500;14,9333;;;
150815;1600;14,625;;;
150815;1700;14,425;;;
150815;1800;14,9333;;;
150815;1900;15,6167;;;
150815;2000;16,7501;;;
150815;2100;17,7001;;;
150815;2200;18,5084;;;
150815;2300;18,0918;;;
150816;0000;20,8501;;;
150816;0100;21,2251;;;
150816;0200;21,5417;;;
150816;0300;21,2084;;;
150816;0400;21,5668;;;
150816;0500;21,5334;;;
150816;0600;21,7001;;;
150816;0700;21,2334;;;
150816;0800;20,5251;;;
150816;0900;21,0168;;;
150816;1000;21,0251;;;
150816;1100;20,8751;;;
150816;1200;21,6251;;;
150816;1300;21,8501;;;
150816;1400;21,8918;;;
150816;1500;21,8083;;;
150816;1600;22,0668;;;
150816;1700;20,3418;;;
150816;1800;17,675;;;
150816;1900;18,1918;;;
150816;2000;16,5918;;;
150816;2100;17,7001;;;
150816;2200;16,0751;;;
150816;2300;16,9834;;;
150817;0000;17,3418;;;
150817;0100;16,6584;;;
150817;0200;15,7583;;;
150817;0300;15,2417;;;
150817;0400;16,1251;;;
150817;0500;15,3917;;;
150817;0600;13,65;;;
150817;0700;9,10002;;;
150817;0800;14,5333;;;
150817;0900;19,7001;;;
150817;1000;20,5001;;;
150817;1100;21,0001;;;
150817;1200;19,1918;;;
150817;1300;18,55;;;
150817;1400;17,8251;;;
150817;1500;19,5084;;;
150817;1600;14,6417;;;
150817;1700;19,2501;;;
150817;1800;;;109,439;
150817;1900;16,5751;;;
150817;2000;16,2418;;;
150817;2100;20,2917;;;
150817;2200;14,925;;;
150817;2300;20,8501;;;
150818;0000;19,0583;;;
150818;0100;20,2418;;;
150818;0200;20,5583;;;
150818;0300;19,1251;;;
150818;0400;21,8334;;;
150818;0500;20,3918;;;
150818;0600;15,5667;;;
150818;0700;12,75;;;
150818;0800;12,3417;;;
150818;0900;18,3083;;;
150818;1000;21,4333;;;
150818;1100;22,5834;;;
150818;1200;22,9751;;;
150818;1300;24,0583;;;
150818;1400;23,9084;;;
150818;1500;23,6084;;;
150818;1600;22,7334;;;
150818;1700;20,0668;;;
150818;1800;16,1251;;;
150818;1900;16,3;;;
150818;2000;15,8917;;;
150818;2100;18,2168;;;
150818;2200;20,1918;;;
150818;2300;17,3083;;;
150819;0000;22,3334;;;
150819;0100;21,0251;;;
150819;0200;19,6833;;;
150819;0300;17,0168;;;
150819;0400;13,8417;;;
150819;0500;12,4083;;;
150819;0600;8,73335;;;
150819;0700;14,175;;;
150819;0800;5,52501;;;
150819;0900;9,3167;;;
150819;1000;17,0168;;;
150819;1100;21,0668;;;
150819;1200;20,5918;;;
150819;1300;20,3918;;;
150819;1400;16,8251;;;
150819;1500;15,8667;;;
150819;1600;13,7833;;;
150819;1700;13,3583;;;
150819;1800;10,425;;;
150819;1900;4,55834;;;
150819;2000;5,95001;;;
150819;2100;2,17501;;;
150819;2200;2,61668;;;
150819;2300;2,64168;;;
150820;0000;6,29167;;;
150820;0100;5,02501;;;
150820;0200;6,45001;;;
150820;0300;5,56669;;;
150820;0400;4,92502;;;
150820;0500;5,21668;;;
150820;0600;4,14169;;;
150820;0700;6,50002;;;
150820;0800;5,38334;;;
150820;0900;8,43335;;;
150820;1000;5,49168;;;
150820;1100;6,50002;;;
150820;1200;8,23335;;;
150820;1300;6,90001;;;
150820;1400;8,89169;;;
150820;1500;9,07503;;;
150820;1600;10,0083;;;
150820;1700;10,1417;;;
150820;1800;15,9167;;;
150820;1900;21,2001;;;
150820;2000;13,8083;;;
150820;2100;2,07501;;;
150820;2200;6,36668;;;
150820;2300;7,92502;;;
150821;0000;5,72501;;;
150821;0100;1;;;
150821;0200;1;;;
150821;0300;1;;;
150821;0400;1;;;
150821;0500;1;;;
150821;0600;6,42502;;;
150821;0700;7,76669;;;
150821;0800;5,44169;;;
150821;0900;1;;;
150821;1000;1,08333;;;
150821;1100;3,25001;;;
150821;1200;1,49167;;;
150821;1300;2,60834;;;
150821;1400;4,50834;;;
150821;1500;4,46668;;;
150821;1600;5,05002;;;
150821;1700;4,25834;;;
150821;1800;6,41667;;;
150821;1900;12,3083;;;
150821;2000;2,48334;;;
150821;2100;2,46668;;;
150821;2200;5,66667;;;
150821;2300;1;;;
150822;0000;5,14169;;;
150822;0100;9,6917;;;
150822;0200;11,9083;;;
150822;0300;12,6167;;;
150822;0400;11,775;;;
150822;0500;12,2;;;
150822;0600;10,075;;;
150822;0700;10,3917;;;
150822;0800;13,2;;;
150822;0900;16,5001;;;
150822;1000;19,0417;;;
150822;1100;19,2084;;;
150822;1200;19,8834;;;
150822;1300;18,7501;;;
150822;1400;17,7084;;;
150822;1500;17,9918;;;
150822;1600;20,9418;;;
150822;1700;20,4418;;;
150822;1800;17,5417;;;
150822;1900;17,6251;;;
150822;2000;17,0751;;;
150822;2100;16,4001;;;
150822;2200;17,1084;;;
150822;2300;11,9917;;;
150823;0000;9,87503;;;
150823;0100;9,50835;;;
150823;0200;6,21668;;;
150823;0300;4,73335;;;
150823;0400;5,60835;;;
150823;0500;7,04167;;;
150823;0600;7,11668;;;
150823;0700;6,42502;;;
150823;0800;8,4917;;;
150823;0900;7,88334;;;
150823;1000;10,1917;;;
150823;1100;8,54169;;;
150823;1200;8,96669;;;
150823;1300;10,1417;;;
150823;1400;8,63335;;;
150823;1500;8,90836;;;
150823;1600;7,06669;;;
150823;1700;6,48335;;;
150823;1800;4,40835;;;
150823;1900;4,71668;;;
150823;2000;2,84168;;;
150823;2100;2,23334;;;
150823;2200;2,62501;;;
150823;2300;2,96668;;;
150824;0000;3,18334;;;
150824;0100;1,66667;;;
150824;0200;2,05001;;;
150824;0300;1;;;
150824;0400;1,56667;;;
150824;0500;1,86667;;;
150824;0600;2,16668;;;
150824;0700;3,50834;;;
150824;0800;1,8;;;
150824;0900;3,93334;;;
150824;1000;6,30834;;;
150824;1100;7,96668;;;
150824;1200;12,7667;;;
150824;1300;18,2501;;;
150824;1400;20,9167;;;
150824;1500;17,3;;;
150824;1600;11,8167;;;
150824;1700;6,50834;;;
150824;1800;6,36668;;;
150824;1900;10,4833;;;
150824;2000;11,3917;;;
150824;2100;2,45001;;;
150824;2200;3,65834;;;
150824;2300;1;;;
150825;0000;6,63334;;;
150825;0100;1;;;
150825;0200;1;;;
150825;0300;1;;;
150825;0400;1;;;
150825;0500;1;;;
150825;0600;1;;;
150825;0700;1,91667;;;
150825;0800;2,36668;;;
150825;0900;4,85001;;;
150825;1000;4,76669;;;
150825;1100;5,58334;;;
150825;1200;6,60835;;;
150825;1300;7,75834;;;
150825;1400;7,90001;;;
150825;1500;7,37779;;;
150825;1600;;;138,835;
150825;1700;5,30002;;;
150825;1800;2,20834;;;
150825;1900;4,34168;;;
150825;2000;1,61667;;;
150825;2100;4,01669;;;
150825;2200;3,59168;;;
150825;2300;2,10001;;;
150826;0000;2,45001;;;
150826;0100;1;;;
150826;0200;2,59168;;;
150826;0300;6,32501;;;
150826;0400;8,5667;;;
150826;0500;9,75003;;;
150826;0600;6,70001;;;
150826;0700;5,84168;;;
150826;0800;2,75001;;;
150826;0900;9,18335;;;
150826;1000;10,0917;;;
150826;1100;13,7583;;;
150826;1200;14,8917;;;
150826;1300;17,7668;;;
150826;1400;17,5084;;;
150826;1500;16,9751;;;
150826;1600;16,2168;;;
150826;1700;13,95;;;
150826;1800;13,5917;;;
150826;1900;12,9167;;;
150826;2000;13,175;;;
150826;2100;15,8833;;;
150826;2200;15,1583;;;
150826;2300;14,8667;;;
150827;0000;15,95;;;
150827;0100;16,1418;;;
150827;0200;15,5;;;
150827;0300;11,575;;;
150827;0400;10,05;;;
150827;0500;9,25835;;;
150827;0600;6,81669;;;
150827;0700;5,18334;;;
150827;0800;6,30002;;;
150827;0900;1,58333;;;
150827;1000;3,02501;;;
150827;1100;4,43334;;;
150827;1200;6,26669;;;
150827;1300;8,48335;;;
150827;1400;8,70003;;;
150827;1500;8,41669;;;
150827;1600;6,68334;;;
150827;1700;6,05834;;;
150827;1800;10,1;;;
150827;1900;12,8333;;;
150827;2000;11,0917;;;
150827;2100;9,45836;;;
150827;2200;10,5;;;
150827;2300;10,9917;;;
150828;0000;8,46669;;;
150828;0100;8,90002;;;
150828;0200;12,9333;;;
150828;0300;15,2917;;;
150828;0400;16,8668;;;
150828;0500;17,7418;;;
150828;0600;14,8583;;;
150828;0700;7,89169;;;
150828;0800;15,5333;;;
150828;0900;13,1667;;;
150828;1000;15,9833;;;
150828;1100;12,675;;;
150828;1200;19,5417;;;
150828;1300;21,1918;;;
150828;1400;18,4584;;;
150828;1500;14,95;;;
150828;1600;12,3417;;;
150828;1700;16,1084;;;
150828;1800;16,2834;;;
150828;1900;16,6251;;;
150828;2000;16,6667;;;
150828;2100;17,9751;;;
150828;2200;18,7584;;;
150828;2300;17,5084;;;
150829;0000;14,4083;;;
150829;0100;19,3334;;;
150829;0200;17,5001;;;
150829;0300;18,4333;;;
150829;0400;20,9584;;;
150829;0500;21,9584;;;
150829;0600;25,4084;;;
150829;0700;20,6584;;;
150829;0800;19,6501;;;
150829;0900;22,1418;;;
150829;1000;23,7917;;;
150829;1100;24,0168;;;
150829;1200;23,3751;;;
150829;1300;23,925;;;
150829;1400;23,7251;;;
150829;1500;22,1334;;;
150829;1600;21,4834;;;
150829;1700;23,7084;;;
150829;1800;22,6334;;;
150829;1900;23,9333;;;
150829;2000;24,7334;;;
150829;2100;26,2084;;;
150829;2200;24,1084;;;
150829;2300;24,7751;;;
150830;0000;23,6918;;;
150830;0100;24,175;;;
150830;0200;23,5334;;;
150830;0300;23,3418;;;
150830;0400;22,8834;;;
150830;0500;25,1251;;;
150830;0600;25,6251;;;
150830;0700;25,2001;;;
150830;0800;;;;
150830;0900;;;;
150830;1000;;;;
150830;1100;;;;
150830;1200;;;;
150830;1300;;;;
150830;1400;;;;
150830;1500;;;;
150830;1600;;;;
150830;1700;14,775;;;
150830;1800;18,6501;;;
150830;1900;14,8833;;;
150830;2000;15,875;;;
150830;2100;17,4167;;;
150830;2200;16,2834;;;
150830;2300;12,2083;;;
150831;0000;14,55;;;
150831;0100;14,5167;;;
150831;0200;16,7084;;;
150831;0300;14,3333;;;
150831;0400;13,875;;;
150831;0500;11,0417;;;
150831;0600;9,05835;;;
150831;0700;6,90835;;;
150831;0800;3,63334;;;
150831;0900;8,16669;;;
150831;1000;18,1334;;;
150831;1100;20,7251;;;
150831;1200;23,55;;;
150831;1300;22,5751;;;
150831;1400;21,1418;;;
150831;1500;19,5918;;;
150831;1600;16,5668;;;
150831;1700;13,4167;;;
150831;1800;11,275;;;
150831;1900;11,2083;;;
150831;2000;11,8583;;;
150831;2100;14,0167;;;
150831;2200;6,50002;;;
150831;2300;6,92502;;;
150901;0000;4,80834;;;
150901;0100;10,6417;;;
150901;0200;2,58334;;;
150901;0300;1,03333;;;
150901;0400;2,01668;;;
150901;0500;1;;;
150901;0600;1;;;
150901;0700;3,11668;;;
150901;0800;4,56669;;;
150901;0900;5,80834;;;
150901;1000;6,81669;;;
150901;1100;8,50003;;;
150901;1200;10,8333;;;
150901;1300;14;;;
150901;1400;16,9751;;;
150901;1500;11,775;;;
150901;1600;;;107,842;
150901;1700;9,98335;;;
150901;1800;7,03335;;;
150901;1900;6,39169;;;
150901;2000;8,39169;;;
150901;2100;8,83336;;;
150901;2200;9,00835;;;
150901;2300;10,4583;;;
150902;0000;11,5083;;;
150902;0100;11,7583;;;
150902;0200;12,5583;;;
150902;0300;13,0833;;;
150902;0400;14,1667;;;
150902;0500;14,7083;;;
150902;0600;12,1833;;;
150902;0700;9,33336;;;
150902;0800;12;;;
150902;0900;14,35;;;
150902;1000;15,1833;;;
150902;1100;15,925;;;
150902;1200;16,8083;;;
150902;1300;17,1418;;;
150902;1400;17,1833;;;
150902;1500;17,0751;;;
150902;1600;16,4084;;;
150902;1700;14,275;;;
150902;1800;13;;;
150902;1900;12,525;;;
150902;2000;13,5167;;;
150902;2100;11,5667;;;
150902;2200;15,25;;;
150902;2300;16,0251;;;
150903;0000;17,8584;;;
150903;0100;18,3918;;;
150903;0200;19,3668;;;
150903;0300;20,3;;;
150903;0400;21,9418;;;
150903;0500;20,6584;;;
150903;0600;16,8168;;;
150903;0700;9,40836;;;
150903;0800;10,6917;;;
150903;0900;13,7833;;;
150903;1000;15,1333;;;
150903;1100;16,5251;;;
150903;1200;17,8168;;;
150903;1300;16,2668;;;
150903;1400;16,4751;;;
150903;1500;16,3083;;;
150903;1600;15,4833;;;
150903;1700;14,1583;;;
150903;1800;11,2333;;;
150903;1900;10,2417;;;
150903;2000;13,2583;;;
150903;2100;12,9417;;;
150903;2200;13,3917;;;
150903;2300;12,2417;;;
150904;0000;14,1417;;;
150904;0100;14,6083;;;
150904;0200;13,6;;;
150904;0300;14,8167;;;
150904;0400;14,5333;;;
150904;0500;13,1167;;;
150904;0600;10,7333;;;
150904;0700;8,43335;;;
150904;0800;11,9917;;;
150904;0900;13,6167;;;
150904;1000;15,2583;;;
150904;1100;16,425;;;
150904;1200;16,7251;;;
150904;1300;17,7584;;;
150904;1400;17,8251;;;
150904;1500;15,875;;;
150904;1600;14,6667;;;
150904;1700;13,6417;;;
150904;1800;10,2917;;;
150904;1900;10,975;;;
150904;2000;7,90835;;;
150904;2100;6,59168;;;
150904;2200;9,4917;;;
150904;2300;8,33336;;;
150905;0000;12,6667;;;
150905;0100;13,6417;;;
150905;0200;14,825;;;
150905;0300;11,3333;;;
150905;0400;9,32503;;;
150905;0500;9,87503;;;
150905;0600;11,55;;;
150905;0700;12,525;;;
150905;0800;13,2833;;;
150905;0900;16,8334;;;
150905;1000;18,9084;;;
150905;1100;19,1084;;;
150905;1200;18,7001;;;
150905;1300;18,2751;;;
150905;1400;19,3918;;;
150905;1500;19,2168;;;
150905;1600;18,7334;;;
150905;1700;17,675;;;
150905;1800;16,4167;;;
150905;1900;14,1333;;;
150905;2000;14,9167;;;
150905;2100;16,3;;;
150905;2200;15,2;;;
150905;2300;14,7167;;;
150906;0000;15,5833;;;
150906;0100;15,4;;;
150906;0200;16,1667;;;
150906;0300;17,1584;;;
150906;0400;14,5083;;;
150906;0500;15,2917;;;
150906;0600;15,9917;;;
150906;0700;14,575;;;
150906;0800;15,4167;;;
150906;0900;17,2251;;;
150906;1000;18,1334;;;
150906;1100;18,55;;;
150906;1200;21,5168;;;
150906;1300;22,3751;;;
150906;1400;22,8251;;;
150906;1500;19,6251;;;
150906;1600;16,7334;;;
150906;1700;14,4917;;;
150906;1800;13,0083;;;
150906;1900;10,4167;;;
150906;2000;7,97501;;;
150906;2100;10,4917;;;
150906;2200;12,025;;;
150906;2300;11,5583;;;
150907;0000;11,625;;;
150907;0100;11,2;;;
150907;0200;11,65;;;
150907;0300;11,3583;;;
150907;0400;10,7083;;;
150907;0500;14,4167;;;
150907;0600;13,3417;;;
150907;0700;7,31669;;;
150907;0800;12,6167;;;
150907;0900;18,4333;;;
150907;1000;20,1001;;;
150907;1100;19,3668;;;
150907;1200;17,4918;;;
150907;1300;19,3418;;;
150907;1400;20,2917;;;
150907;1500;16,4918;;;
150907;1600;14,7917;;;
150907;1700;13,5917;;;
150907;1800;17,3668;;;
150907;1900;15,925;;;
150907;2000;17,6918;;;
150907;2100;15,4917;;;
150907;2200;15,975;;;
150907;2300;18,9501;;;
150908;0000;18,5668;;;
150908;0100;15,6083;;;
150908;0200;15,7083;;;
150908;0300;17,3251;;;
150908;0400;16,7251;;;
150908;0500;16,5251;;;
150908;0600;8,55002;;;
150908;0700;6,20834;;;
150908;0800;9,7417;;;
150908;0900;15,3;;;
150908;1000;16,6667;;;
150908;1100;19,5751;;;
150908;1200;20,3501;;;
150908;1300;19,5168;;;
150908;1400;19,2251;;;
150908;1500;18,8418;;;
150908;1600;17,7668;;;
150908;1700;13,5083;;;
150908;1800;11,175;;;
150908;1900;12,5833;;;
150908;2000;13,0417;;;
150908;2100;14,3;;;
150908;2200;15,0083;;;
150908;2300;13,35;;;
150909;0000;8,35835;;;
150909;0100;10,7667;;;
150909;0200;13,2583;;;
150909;0300;14,7;;;
150909;0400;14,9833;;;
150909;0500;15,6167;;;
150909;0600;15,5833;;;
150909;0700;13,9917;;;
150909;0800;16,3;;;
150909;0900;16,4751;;;
150909;1000;17,0834;;;
150909;1100;17,9501;;;
150909;1200;12,3417;;;
150909;1300;;17,1333;;
150909;1400;17,2201;;;
150909;1500;16,4501;;;
150909;1600;16,2668;;;
150909;1700;14,7333;;;
150909;1800;14,1;;;
150909;1900;14,6;;;
150909;2000;15,5583;;;
150909;2100;15,4417;;;
150909;2200;16,6251;;;
150909;2300;17,1168;;;
150910;0000;17,7668;;;
150910;0100;17,2917;;;
150910;0200;17,5583;;;
150910;0300;17,7584;;;
150910;0400;17,3918;;;
150910;0500;17,6584;;;
150910;0600;15,2667;;;
150910;0700;5,15835;;;
150910;0800;10,2917;;;
150910;0900;16,6667;;;
150910;1000;17,7917;;;
150910;1100;18,9751;;;
150910;1200;18,8584;;;
150910;1300;18,5751;;;
150910;1400;18,8168;;;
150910;1500;18,2668;;;
150910;1600;18,7584;;;
150910;1700;17,6918;;;
150910;1800;14,8583;;;
150910;1900;13,6333;;;
150910;2000;15,2333;;;
150910;2100;16,6168;;;
150910;2200;17,8168;;;
150910;2300;18,2168;;;
150911;0000;18,0251;;;
150911;0100;17,7418;;;
150911;0200;17,175;;;
150911;0300;17,0583;;;
150911;0400;17,3751;;;
150911;0500;17,2001;;;
150911;0600;15,725;;;
150911;0700;13,15;;;
150911;0800;14,4917;;;
150911;0900;15,5583;;;
150911;1000;15,55;;;
150911;1100;16,0918;;;
150911;1200;17,5583;;;
150911;1300;17,8751;;;
150911;1400;17,05;;;
150911;1500;16,55;;;
150911;1600;15,8;;;
150911;1700;15,475;;;
150911;1800;13,6;;;
150911;1900;13,775;;;
150911;2000;14,5;;;
150911;2100;10,2417;;;
150911;2200;11,7333;;;
150911;2300;9,85002;;;
150912;0000;11,6583;;;
150912;0100;10,1417;;;
150912;0200;12,4417;;;
150912;0300;10,3417;;;
150912;0400;10,7833;;;
150912;0500;10,7167;;;
150912;0600;13,325;;;
150912;0700;11,95;;;
150912;0800;15,35;;;
150912;0900;16,0084;;;
150912;1000;16,1251;;;
150912;1100;17,5834;;;
150912;1200;17,6251;;;
150912;1300;17,3834;;;
150912;1400;17,7168;;;
150912;1500;19,6584;;;
150912;1600;19,2001;;;
150912;1700;19,0417;;;
150912;1800;17,9501;;;
150912;1900;17,9333;;;
150912;2000;17,5834;;;
150912;2100;20,0668;;;
150912;2200;20,1084;;;
150912;2300;20,3418;;;
150913;0000;20,2334;;;
150913;0100;20,2418;;;
150913;0200;19,9751;;;
150913;0300;19,7251;;;
150913;0400;19,8834;;;
150913;0500;19,8751;;;
150913;0600;19,7251;;;
150913;0700;19,1084;;;
150913;0800;19,2418;;;
150913;0900;19,3751;;;
150913;1000;19,6833;;;
150913;1100;19,4584;;;
150913;1200;19,3251;;;
150913;1300;18,9834;;;
150913;1400;19,5583;;;
150913;1500;19,5251;;;
150913;1600;18,3501;;;
150913;1700;17,3918;;;
150913;1800;16,3751;;;
150913;1900;15,675;;;
150913;2000;17,3334;;;
150913;2100;18,2084;;;
150913;2200;19,2418;;;
150913;2300;19,7584;;;
150914;0000;20,6251;;;
150914;0100;21,0751;;;
150914;0200;20,9918;;;
150914;0300;20,8083;;;
150914;0400;19,7584;;;
150914;0500;17,8418;;;
150914;0600;13,9583;;;
150914;0700;13,3417;;;
150914;0800;14,4667;;;
150914;0900;11,6333;;;
150914;1000;11,05;;;
150914;1100;10,4083;;;
150914;1200;;;127,015;
150914;1300;14,975;;;
150914;1400;17,8584;;;
150914;1500;17,9584;;;
150914;1600;16,6334;;;
150914;1700;14,5333;;;
150914;1800;11,125;;;
150914;1900;11,35;;;
150914;2000;10,5667;;;
150914;2100;10,8583;;;
150914;2200;8,17502;;;
150914;2300;10,4583;;;
150915;0000;11,525;;;
150915;0100;9,27502;;;
150915;0200;9,53336;;;
150915;0300;8,95003;;;
150915;0400;5,16667;;;
150915;0500;2,41668;;;
150915;0600;6,85835;;;
150915;0700;7,41667;;;
150915;0800;2,19168;;;
150915;0900;12,5667;;;
150915;1000;13,2083;;;
150915;1100;15,1417;;;
150915;1200;15,6667;;;
150915;1300;16,2668;;;
150915;1400;16,2501;;;
150915;1500;15,575;;;
150915;1600;14,975;;;
150915;1700;12,55;;;
150915;1800;12,05;;;
150915;1900;10,875;;;
150915;2000;12,8583;;;
150915;2100;12,0667;;;
150915;2200;14,8333;;;
150915;2300;15,6417;;;
150916;0000;16,0934;;;
150916;0100;15,455;;;
150916;0200;16,4709;;;
150916;0300;17,7318;;;
150916;0400;17,4651;;;
150916;0500;16,9926;;;
150916;0600;16,2159;;;
150916;0700;12,7783;;;
150916;0800;15,2758;;;
150916;0900;16,6051;;;
150916;1000;17,5168;;;
150916;1100;17,7209;;;
150916;1200;17,0334;;;
150916;1300;18,2984;;;
150916;1400;17,8234;;;
150916;1500;17,5993;;;
150916;1600;17,1026;;;
