FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
141223;1800;15,1125;;;
141223;1900;17,7158;;;
141223;2000;24,8892;;;
141223;2100;21,42;;;
141223;2200;17,1392;;;
141223;2300;13,8675;;;
141224;0000;10,1946;;;
141224;0100;8,56865;;;
141224;0200;6,86382;;;
141224;0300;5,08208;;;
141224;0400;5,57507;;;
141224;0500;6,04558;;;
141224;0600;14,8533;;;
141224;0700;15,7825;;;
141224;0800;21,4975;;;
141224;0900;23,9858;;;
141224;1000;21,7258;;;
141224;1100;24,3375;;;
141224;1200;23,7858;;;
141224;1300;23,5683;;;
141224;1400;22,26;;;
141224;1500;;;22,4633;
141224;1600;20,3183;;;
141224;1700;20,9258;;;
141224;1800;26,515;;;
141224;1900;30,9933;;;
141224;2000;44,9075;;;
141224;2100;31,8692;;;
141224;2200;27,1808;;;
141224;2300;22,3908;;;
141225;0000;19,5825;;;
141225;0100;12,4608;;;
141225;0200;8,91475;;;
141225;0300;4,61607;;;
141225;0400;5,894;;;
141225;0500;8,06499;;;
141225;0600;4,50182;;;
141225;0700;4,61208;;;
141225;0800;13,1396;;;
141225;0900;12,6583;;;
141225;1000;20,1167;;;
141225;1100;17,1108;;;
141225;1200;18,1508;;;
141225;1300;21,8867;;;
141225;1400;19,0458;;;
141225;1500;21,1108;;;
141225;1600;24,0142;;;
141225;1700;14,6817;;;
141225;1800;23,5875;;;
141225;1900;31,71;;;
141225;2000;29,3717;;;
141225;2100;21,525;;;
141225;2200;11,3832;;;
141225;2300;9,33008;;;
141226;0000;10,7692;;;
141226;0100;8,12067;;;
141226;0200;10,4948;;;
141226;0300;11,3458;;;
141226;0400;6,50358;;;
141226;0500;7,90542;;;
141226;0600;13,4675;;;
141226;0700;24,425;;;
141226;0800;22,1908;;;
141226;0900;26,67;;;
141226;1000;21,93;;;
141226;1100;20,2808;;;
141226;1200;20,85;;;
141226;1300;18,93;;;
141226;1400;22,5058;;;
141226;1500;27,5333;;;
141226;1600;24,2592;;;
141226;1700;15,0708;;;
141226;1800;20,2658;;;
141226;1900;21,9342;;;
141226;2000;37,7383;;;
141226;2100;37,2542;;;
141226;2200;24,4783;;;
141226;2300;20,6192;;;
141227;0000;10,4016;;;
141227;0100;10,1928;;;
141227;0200;10,7894;;;
141227;0300;8,04192;;;
141227;0400;4,66533;;;
141227;0500;4,8555;;;
141227;0600;5,49133;;;
141227;0700;18,3421;;;
141227;0800;24,1133;;;
141227;0900;33,3608;;;
141227;1000;38,8842;;;
141227;1100;23,8675;;;
141227;1200;16,3442;;;
141227;1300;16,6208;;;
141227;1400;13,9675;;;
141227;1500;12,3333;;;
141227;1600;22,1683;;;
141227;1700;25,4067;;;
141227;1800;19,9125;;;
141227;1900;23,8917;;;
141227;2000;27,7392;;;
141227;2100;24,2675;;;
141227;2200;28,7683;;;
141227;2300;20,4025;;;
141228;0000;17,545;;;
141228;0100;11,1384;;;
141228;0200;30,9093;;;
141228;0300;28,9442;;;
141228;0400;18,6047;;;
141228;0500;6,38908;;;
141228;0600;13,9242;;;
141228;0700;19,625;;;
141228;0800;14,535;;;
141228;0900;20,1667;;;
141228;1000;45,0433;;;
141228;1100;54,075;;;
141228;1200;28,8475;;;
141228;1300;14,6584;;;
141228;1400;9,59131;;;
141228;1500;23,7417;;;
141228;1600;12,5937;;;
141228;1700;13,43;;;
141228;1800;17,755;;;
141228;1900;25,7558;;;
141228;2000;26,6992;;;
141228;2100;17,37;;;
141228;2200;15,2517;;;
141228;2300;8,70499;;;
141229;0000;6,07058;;;
141229;0100;6,09666;;;
141229;0200;4,35332;;;
141229;0300;2,55583;;;
141229;0400;3,01183;;;
141229;0500;6,68908;;;
141229;0600;28,5647;;;
141229;0700;22,8;;;
141229;0800;27,6708;;;
141229;0900;28,4492;;;
141229;1000;16,1808;;;
141229;1100;17,0183;;;
141229;1200;14,5633;;;
141229;1300;11,5875;;;
141229;1400;9,50217;;;
141229;1500;9,15465;;;
141229;1600;9,74825;;;
141229;1700;18,3592;;;
141229;1800;19,3242;;;
141229;1900;23,08;;;
141229;2000;37,7642;;;
141229;2100;44,1442;;;
141229;2200;40,8708;;;
141229;2300;25,7542;;;
141230;0000;15,9308;;;
141230;0100;9,21399;;;
141230;0200;9,16681;;;
141230;0300;11,1299;;;
141230;0400;4,51108;;;
141230;0500;17,1818;;;
141230;0600;20,3667;;;
141230;0700;17,9825;;;
141230;0800;29,9767;;;
141230;0900;15,3925;;;
141230;1000;14,9108;;;
141230;1100;16,1367;;;
141230;1200;17,8942;;;
141230;1300;15,55;;;
141230;1400;22,5425;;;
141230;1500;22,6992;;;
141230;1600;17,8542;;;
141230;1700;19,0313;;;
141230;1800;21,6142;;;
141230;1900;63,8116;;;
141230;2000;69,2024;;;
141230;2100;42,4808;;;
141230;2200;50,4275;;;
141230;2300;37,9217;;;
141231;0000;24,2892;;;
141231;0100;9,29906;;;
141231;0200;9,24791;;;
141231;0300;5,75417;;;
141231;0400;4,8965;;;
141231;0500;9,38324;;;
141231;0600;18,8997;;;
141231;0700;22,3383;;;
141231;0800;23,0142;;;
141231;0900;25,4567;;;
141231;1000;22,2842;;;
141231;1100;25,1292;;;
141231;1200;17,6892;;;
141231;1300;22,9767;;;
141231;1400;32,2842;;;
141231;1500;51,295;;;
141231;1600;38,9875;;;
141231;1700;43,0641;;;
141231;1800;39,9942;;;
141231;1900;38,1192;;;
141231;2000;56,3058;;;
141231;2100;55,8799;;;
141231;2200;56,3667;;;
141231;2300;62,8433;;;
150101;0000;85;;;
150101;0100;80;;;
150101;0200;49;;;
150101;0300;15;;;
150101;0400;21;;;
150101;0500;13;;;
150101;0600;20;;;
150101;0700;16;;;
150101;0800;8;;;
150101;0900;13;;;
150101;1000;15;;;
150101;1100;14;;;
150101;1200;14;;;
150101;1300;14;;;
150101;1400;12;;;
150101;1500;11;;;
150101;1600;9;;;
150101;1700;10;;;
150101;1800;15;;;
150101;1900;13;;;
150101;2000;27;;;
150101;2100;94;;;
150101;2200;113;;;
150101;2300;22;;;
150102;0000;14;;;
150102;0100;7;;;
150102;0200;6;;;
150102;0300;19;;;
150102;0400;15;;;
150102;0500;8;;;
150102;0600;28;;;
150102;0700;29;;;
150102;0800;14;;;
150102;0900;12;;;
150102;1000;8;;;
150102;1100;9;;;
150102;1200;11;;;
150102;1300;10;;;
150102;1400;12;;;
150102;1500;10;;;
150102;1600;12;;;
150102;1700;10;;;
150102;1800;12;;;
150102;1900;16;;;
150102;2000;29;;;
150102;2100;31;;;
150102;2200;44;;;
150102;2300;27;;;
150103;0000;24;;;
150103;0100;7;;;
150103;0200;4;;;
150103;0300;4;;;
150103;0400;7;;;
150103;0500;26;;;
150103;0600;38;;;
150103;0700;10;;;
150103;0800;12;;;
150103;0900;10;;;
150103;1000;8;;;
150103;1100;13;;;
150103;1200;9;;;
150103;1300;9;;;
150103;1400;12;;;
150103;1500;10;;;
150103;1600;10;;;
150103;1700;15;;;
150103;1800;13;;;
150103;1900;14;;;
150103;2000;22;;;
150103;2100;15;;;
150103;2200;13;;;
150103;2300;10;;;
150104;0000;6;;;
150104;0100;4;;;
150104;0200;3;;;
150104;0300;3;;;
150104;0400;2;;;
150104;0500;2;;;
150104;0600;4;;;
150104;0700;5;;;
150104;0800;7;;;
150104;0900;7;;;
150104;1000;9;;;
150104;1100;24;;;
150104;1200;12;;;
150104;1300;9;;;
150104;1400;12;;;
150104;1500;10;;;
150104;1600;15;;;
150104;1700;15;;;
150104;1800;25;;;
150104;1900;19;;;
150104;2000;22;;;
150104;2100;22;;;
150104;2200;18;;;
150104;2300;10;;;
150105;0000;8;;;
150105;0100;12;;;
150105;0200;8;;;
150105;0300;7;;;
150105;0400;6;;;
150105;0500;7;;;
150105;0600;19;;;
150105;0700;16;;;
150105;0800;23;;;
150105;0900;20;;;
150105;1000;21;;;
150105;1100;20;;;
150105;1200;30;;;
150105;1300;26;;;
150105;1400;19;;;
150105;1500;16;;;
150105;1600;17;;;
150105;1700;24;;;
150105;1800;23;;;
150105;1900;27;;;
150105;2000;27;;;
150105;2100;20;;;
150105;2200;15;;;
150105;2300;15;;;
150106;0000;13;;;
150106;0100;6;;;
150106;0200;5;;;
150106;0300;6;;;
150106;0400;6;;;
150106;0500;8;;;
150106;0600;20;;;
150106;0700;27;;;
150106;0800;25;;;
150106;0900;23;;;
150106;1000;21;;;
150106;1100;28;;;
150106;1200;23;;;
150106;1300;27;;;
150106;1400;41;;;
150106;1500;15;;;
150106;1600;21;;;
150106;1700;18;;;
150106;1800;27;;;
150106;1900;32;;;
150106;2000;36;;;
150106;2100;29;;;
150106;2200;22;;;
150106;2300;18;;;
150107;0000;12;;;
150107;0100;13;;;
150107;0200;9;;;
150107;0300;7;;;
150107;0400;6;;;
150107;0500;8;;;
150107;0600;16;;;
150107;0700;13;;;
150107;0800;15;;;
150107;0900;18;;;
150107;1000;39;;;
150107;1100;22;;;
150107;1200;20;;;
150107;1300;18;;;
150107;1400;18;;;
150107;1500;14;;;
150107;1600;16;;;
150107;1700;23;;;
150107;1800;23;;;
150107;1900;33;;;
150107;2000;31;;;
150107;2100;27;;;
150107;2200;17;;;
150107;2300;13;;;
150108;0000;8;;;
150108;0100;8;;;
150108;0200;6;;;
150108;0300;6;;;
150108;0400;5;;;
150108;0500;7;;;
150108;0600;17;;;
150108;0700;13;;;
150108;0800;16;;;
150108;0900;15;;;
150108;1000;14;;;
150108;1100;19;;;
150108;1200;13;;;
150108;1300;19;;;
150108;1400;19;;;
150108;1500;13;;;
150108;1600;13;;;
150108;1700;14;;;
150108;1800;22;;;
150108;1900;25;;;
150108;2000;21;;;
150108;2100;29;;;
150108;2200;17;;;
150108;2300;11;;;
150109;0000;8;;;
150109;0100;7;;;
150109;0200;4;;;
150109;0300;3;;;
150109;0400;3;;;
150109;0500;4;;;
150109;0600;13;;;
150109;0700;12;;;
150109;0800;14;;;
150109;0900;20;;;
150109;1000;19;;;
150109;1100;21;;;
150109;1200;22;;;
150109;1300;23;;;
150109;1400;35;;;
150109;1500;27;;;
150109;1600;42;;;
150109;1700;30;;;
150109;1800;22;;;
150109;1900;29;;;
150109;2000;27;;;
150109;2100;23;;;
150109;2200;26;;;
150109;2300;11;;;
150110;0000;11;;;
150110;0100;4;;;
150110;0200;3;;;
150110;0300;3;;;
150110;0400;4;;;
150110;0500;5;;;
150110;0600;9;;;
150110;0700;16;;;
150110;0800;23;;;
150110;0900;22;;;
150110;1000;36;;;
150110;1100;29;;;
150110;1200;40;;;
150110;1300;47;;;
150110;1400;61;;;
150110;1500;35;;;
150110;1600;28;;;
150110;1700;30;;;
150110;1800;28;;;
150110;1900;35;;;
150110;2000;30;;;
150110;2100;23;;;
150110;2200;16;;;
150110;2300;12;;;
150111;0000;7;;;
150111;0100;6;;;
150111;0200;6;;;
150111;0300;5;;;
150111;0400;4;;;
150111;0500;4;;;
150111;0600;8;;;
150111;0700;14;;;
150111;0800;12;;;
150111;0900;16;;;
150111;1000;17;;;
150111;1100;25;;;
150111;1200;23;;;
150111;1300;19;;;
150111;1400;23;;;
150111;1500;25;;;
150111;1600;25;;;
150111;1700;21;;;
150111;1800;23;;;
150111;1900;35;;;
150111;2000;29;;;
150111;2100;34;;;
150111;2200;35;;;
150111;2300;43;;;
150112;0000;22;;;
150112;0100;44;;;
150112;0200;21;;;
150112;0300;16;;;
150112;0400;10;;;
150112;0500;20;;;
150112;0600;42;;;
150112;0700;26;;;
150112;0800;20;;;
150112;0900;20;;;
150112;1000;18;;;
150112;1100;19;;;
150112;1200;19;;;
150112;1300;19;;;
150112;1400;21;;;
150112;1500;17;;;
150112;1600;24;;;
150112;1700;32;;;
150112;1800;26;;;
150112;1900;30;;;
150112;2000;30;;;
150112;2100;27;;;
150112;2200;28;;;
150112;2300;15;;;
150113;0000;10;;;
150113;0100;6;;;
150113;0200;3;;;
150113;0300;4;;;
150113;0400;4;;;
150113;0500;6;;;
150113;0600;27;;;
150113;0700;26;;;
150113;0800;26;;;
150113;0900;15;;;
150113;1000;16;;;
150113;1100;20;;;
150113;1200;22;;;
150113;1300;16;;;
150113;1400;9;;;
150113;1500;6;;;
150113;1600;8;;;
150113;1700;9;;;
150113;1800;15;;;
150113;1900;26;;;
150113;2000;40;;;
150113;2100;35;;;
150113;2200;26;;;
150113;2300;32;;;
150114;0000;17;;;
150114;0100;28;;;
150114;0200;29;;;
150114;0300;16;;;
150114;0400;9;;;
150114;0500;26;;;
150114;0600;41;;;
150114;0700;16;;;
150114;0800;20;;;
150114;0900;22;;;
150114;1000;17;;;
150114;1100;15;;;
150114;1200;15;;;
150114;1300;14;;;
150114;1400;13;;;
150114;1500;11;;;
150114;1600;13;;;
150114;1700;16;;;
150114;1800;15;;;
150114;1900;19;;;
150114;2000;25;;;
150114;2100;34;;;
150114;2200;46;;;
150114;2300;28;;;
150115;0000;11;;;
150115;0100;7;;;
150115;0200;7;;;
150115;0300;6;;;
150115;0400;5;;;
150115;0500;14;;;
150115;0600;15;;;
150115;0700;15;;;
150115;0800;28;;;
150115;0900;23;;;
150115;1000;22;;;
150115;1100;25;;;
150115;1200;14;;;
150115;1300;20;;;
150115;1400;18;;;
150115;1500;15;;;
150115;1600;23;;;
150115;1700;45;;;
150115;1800;19;;;
150115;1900;13;;;
150115;2000;21;;;
150115;2100;18;;;
150115;2200;7;;;
150115;2300;6;;;
150116;0000;5;;;
150116;0100;3;;;
150116;0200;2;;;
150116;0300;2;;;
150116;0400;2;;;
150116;0500;4;;;
150116;0600;10;;;
150116;0700;14;;;
150116;0800;23;;;
150116;0900;20;;;
150116;1000;16;;;
150116;1100;16;;;
150116;1200;12;;;
150116;1300;11;;;
150116;1400;12;;;
150116;1500;12;;;
150116;1600;14;;;
150116;1700;9;;;
150116;1800;15;;;
150116;1900;18;;;
150116;2000;25;;;
150116;2100;48;;;
150116;2200;64;;;
150116;2300;28;;;
150117;0000;12;;;
150117;0100;6;;;
150117;0200;5;;;
150117;0300;6;;;
150117;0400;2;;;
150117;0500;3;;;
150117;0600;4;;;
150117;0700;17;;;
150117;0800;14;;;
150117;0900;19;;;
150117;1000;17;;;
150117;1100;17;;;
150117;1200;20;;;
150117;1300;11;;;
150117;1400;9;;;
150117;1500;13;;;
150117;1600;9;;;
150117;1700;15;;;
150117;1800;16;;;
150117;1900;21;;;
150117;2000;20;;;
150117;2100;12;;;
150117;2200;9;;;
150117;2300;13;;;
150118;0000;5;;;
150118;0100;12;;;
150118;0200;5;;;
150118;0300;3;;;
150118;0400;3;;;
150118;0500;2;;;
150118;0600;4;;;
150118;0700;9;;;
150118;0800;11;;;
150118;0900;11;;;
150118;1000;15;;;
150118;1100;7;;;
150118;1200;8;;;
150118;1300;10;;;
150118;1400;6;;;
150118;1500;24;;;
150118;1600;14;;;
150118;1700;35;;;
150118;1800;43;;;
150118;1900;33;;;
150118;2000;76;;;
150118;2100;75;;;
150118;2200;61;;;
150118;2300;35;;;
150119;0000;21;;;
150119;0100;9;;;
150119;0200;15;;;
150119;0300;11;;;
150119;0400;8;;;
150119;0500;15;;;
150119;0600;29;;;
150119;0700;18;;;
150119;0800;18;;;
150119;0900;17;;;
150119;1000;18;;;
150119;1100;24;;;
150119;1200;18;;;
150119;1300;9;;;
150119;1400;6;;;
150119;1500;7;;;
150119;1600;6;;;
150119;1700;10;;;
150119;1800;9;;;
150119;1900;8;;;
150119;2000;17;;;
150119;2100;41;;;
150119;2200;39;;;
150119;2300;22;;;
150120;0000;13;;;
150120;0100;9;;;
150120;0200;5;;;
150120;0300;4;;;
150120;0400;4;;;
150120;0500;10;;;
150120;0600;11;;;
150120;0700;10;;;
150120;0800;14;;;
150120;0900;10;;;
150120;1000;11;;;
150120;1100;14;;;
150120;1200;12;;;
150120;1300;10;;;
150120;1400;9;;;
150120;1500;9;;;
150120;1600;12;;;
150120;1700;13;;;
150120;1800;13;;;
150120;1900;17;;;
150120;2000;71;;;
150120;2100;105;;;
150120;2200;49;;;
150120;2300;22;;;
150121;0000;37;;;
150121;0100;20;;;
150121;0200;14;;;
150121;0300;15;;;
150121;0400;8;;;
150121;0500;22;;;
150121;0600;43;;;
150121;0700;37;;;
150121;0800;35;;;
150121;0900;32;;;
150121;1000;33;;;
150121;1100;26;;;
150121;1200;22;;;
150121;1300;17;;;
150121;1400;19;;;
150121;1500;21;;;
150121;1600;23;;;
150121;1700;27;;;
150121;1800;28;;;
150121;1900;23;;;
150121;2000;36;;;
150121;2100;53;;;
150121;2200;26;;;
150121;2300;14;;;
150122;0000;13;;;
150122;0100;14;;;
150122;0200;20;;;
150122;0300;24;;;
150122;0400;12;;;
150122;0500;23;;;
150122;0600;54;;;
150122;0700;17;;;
150122;0800;17;;;
150122;0900;15;;;
150122;1000;27;;;
150122;1100;28;;;
150122;1200;17;;;
150122;1300;16;;;
150122;1400;17;;;
150122;1500;11;;;
150122;1600;14;;;
150122;1700;17;;;
150122;1800;16;;;
150122;1900;24;;;
150122;2000;17;;;
150122;2100;15;;;
150122;2200;13;;;
150122;2300;7;;;
150123;0000;4;;;
150123;0100;5;;;
150123;0200;4;;;
150123;0300;3;;;
150123;0400;4;;;
150123;0500;16;;;
150123;0600;15;;;
150123;0700;19;;;
150123;0800;14;;;
150123;0900;19;;;
150123;1000;11;;;
150123;1100;8;;;
150123;1200;8;;;
150123;1300;16;;;
150123;1400;30;;;
150123;1500;16;;;
150123;1600;15;;;
150123;1700;10;;;
150123;1800;23;;;
150123;1900;32;;;
150123;2000;29;;;
150123;2100;18;;;
150123;2200;12;;;
150123;2300;25;;;
150124;0000;18;;;
150124;0100;10;;;
150124;0200;7;;;
150124;0300;5;;;
150124;0400;6;;;
150124;0500;8;;;
150124;0600;9;;;
150124;0700;13;;;
150124;0800;13;;;
150124;0900;20;;;
150124;1000;17;;;
150124;1100;19;;;
150124;1200;23;;;
150124;1300;24;;;
150124;1400;20;;;
150124;1500;27;;;
150124;1600;26;;;
150124;1700;15;;;
150124;1800;19;;;
150124;1900;18;;;
150124;2000;17;;;
150124;2100;15;;;
150124;2200;16;;;
150124;2300;8;;;
150125;0000;8;;;
150125;0100;7;;;
150125;0200;6;;;
150125;0300;6;;;
150125;0400;7;;;
150125;0500;11;;;
150125;0600;15;;;
150125;0700;8;;;
150125;0800;9;;;
150125;0900;12;;;
150125;1000;15;;;
150125;1100;13;;;
150125;1200;11;;;
150125;1300;12;;;
150125;1400;17;;;
150125;1500;23;;;
150125;1600;12;;;
150125;1700;14;;;
150125;1800;20;;;
150125;1900;30;;;
150125;2000;16;;;
150125;2100;11;;;
150125;2200;10;;;
150125;2300;4;;;
150126;0000;6;;;
150126;0100;2;;;
150126;0200;2;;;
150126;0300;1;;;
150126;0400;2;;;
150126;0500;6;;;
150126;0600;7;;;
150126;0700;12;;;
150126;0800;10;;;
150126;0900;11;;;
150126;1000;17;;;
150126;1100;21;;;
150126;1200;23;;;
150126;1300;18;;;
150126;1400;15;;;
150126;1500;17;;;
150126;1600;17;;;
150126;1700;24;;;
150126;1800;28;;;
150126;1900;34;;;
150126;2000;37;;;
150126;2100;27;;;
150126;2200;11;;;
150126;2300;4;;;
150127;0000;8;;;
150127;0100;7;;;
150127;0200;7;;;
150127;0300;5;;;
150127;0400;5;;;
150127;0500;5;;;
150127;0600;8;;;
150127;0700;25;;;
150127;0800;51;;;
150127;0900;26;;;
150127;1000;17;;;
150127;1100;17;;;
150127;1200;16;;;
150127;1300;15;;;
150127;1400;;;12,7625;
150127;1500;16;;;
150127;1600;17;;;
150127;1700;13;;;
150127;1800;16;;;
150127;1900;17;;;
150127;2000;40;;;
150127;2100;39;;;
150127;2200;29;;;
150127;2300;15;;;
150128;0000;7;;;
150128;0100;12;;;
150128;0200;11;;;
150128;0300;4;;;
150128;0400;8;;;
150128;0500;13;;;
150128;0600;8;;;
150128;0700;11;;;
150128;0800;14;;;
150128;0900;12;;;
150128;1000;16;;;
150128;1100;15;;;
150128;1200;11;;;
150128;1300;8;;;
150128;1400;7;;;
150128;1500;8;;;
150128;1600;9;;;
150128;1700;13;;;
150128;1800;15;;;
150128;1900;16;;;
150128;2000;38;;;
150128;2100;16;;;
150128;2200;34;;;
150128;2300;52;;;
150129;0000;26;;;
150129;0100;11;;;
150129;0200;12;;;
150129;0300;9;;;
150129;0400;6;;;
150129;0500;11;;;
150129;0600;34;;;
150129;0700;32;;;
150129;0800;39;;;
150129;0900;24;;;
150129;1000;18;;;
150129;1100;20;;;
150129;1200;27;;;
150129;1300;15;;;
150129;1400;14;;;
150129;1500;20;;;
150129;1600;21;;;
150129;1700;19;;;
150129;1800;15;;;
150129;1900;12;;;
150129;2000;46;;;
150129;2100;74;;;
150129;2200;117;;;
150129;2300;56;;;
150130;0000;14;;;
150130;0100;7;;;
150130;0200;17;;;
150130;0300;14;;;
150130;0400;10;;;
150130;0500;11;;;
150130;0600;19;;;
150130;0700;13;;;
150130;0800;16;;;
150130;0900;21;;;
150130;1000;22;;;
150130;1100;24;;;
150130;1200;23;;;
150130;1300;23;;;
150130;1400;22;;;
150130;1500;18;;;
150130;1600;12;;;
150130;1700;20;;;
150130;1800;15;;;
150130;1900;18;;;
150130;2000;13;;;
150130;2100;14;;;
150130;2200;5;;;
150130;2300;8;;;
150131;0000;5;;;
150131;0100;3;;;
150131;0200;2;;;
150131;0300;1;;;
150131;0400;2;;;
150131;0500;2;;;
150131;0600;3;;;
150131;0700;7;;;
150131;0800;9;;;
150131;0900;11;;;
150131;1000;12;;;
150131;1100;13;;;
150131;1200;14;;;
150131;1300;13;;;
150131;1400;15;;;
150131;1500;14;;;
150131;1600;17;;;
150131;1700;18;;;
150131;1800;16;;;
150131;1900;22;;;
150131;2000;28;;;
150131;2100;24;;;
150131;2200;18;;;
150131;2300;18;;;
150201;0000;16;;;
150201;0100;4;;;
150201;0200;3;;;
150201;0300;3;;;
150201;0400;3;;;
150201;0500;6;;;
150201;0600;15;;;
150201;0700;11;;;
150201;0800;13;;;
150201;0900;12;;;
150201;1000;9;;;
150201;1100;12;;;
150201;1200;10;;;
150201;1300;11;;;
150201;1400;12;;;
150201;1500;11;;;
150201;1600;11;;;
150201;1700;13;;;
150201;1800;15;;;
150201;1900;24;;;
150201;2000;63;;;
150201;2100;48;;;
150201;2200;23;;;
150201;2300;17;;;
150202;0000;10;;;
150202;0100;18;;;
150202;0200;14;;;
150202;0300;8;;;
150202;0400;11;;;
150202;0500;21;;;
150202;0600;42;;;
150202;0700;46;;;
150202;0800;38;;;
150202;0900;24;;;
150202;1000;17;;;
150202;1100;27;;;
150202;1200;29;;;
150202;1300;23;;;
150202;1400;15;;;
150202;1500;17;;;
150202;1600;18;;;
150202;1700;18;;;
150202;1800;21;;;
150202;1900;18;;;
150202;2000;32;;;
150202;2100;22;;;
150202;2200;21;;;
150202;2300;20;;;
150203;0000;14;;;
150203;0100;10;;;
150203;0200;11;;;
150203;0300;9;;;
150203;0400;7;;;
150203;0500;20;;;
150203;0600;89;;;
150203;0700;55;;;
150203;0800;32;;;
150203;0900;28;;;
150203;1000;17;;;
150203;1100;23;;;
150203;1200;38;;;
150203;1300;32;;;
150203;1400;29;;;
150203;1500;32;;;
150203;1600;22;;;
150203;1700;21;;;
150203;1800;19;;;
150203;1900;20;;;
150203;2000;25;;;
150203;2100;27;;;
150203;2200;24;;;
150203;2300;15;;;
150204;0000;13;;;
150204;0100;12;;;
150204;0200;8;;;
150204;0300;9;;;
150204;0400;14;;;
150204;0500;14;;;
150204;0600;20;;;
150204;0700;17;;;
150204;0800;25;;;
150204;0900;25;;;
150204;1000;20;;;
150204;1100;24;;;
150204;1200;37;;;
150204;1300;27;;;
150204;1400;20;;;
150204;1500;24;;;
150204;1600;22;;;
150204;1700;19;;;
150204;1800;21;;;
150204;1900;24;;;
150204;2000;44;;;
150204;2100;41;;;
150204;2200;22;;;
150204;2300;37;;;
150205;0000;16;;;
150205;0100;15;;;
150205;0200;9;;;
150205;0300;8;;;
150205;0400;10;;;
150205;0500;22;;;
150205;0600;28;;;
150205;0700;34;;;
150205;0800;35;;;
150205;0900;27;;;
150205;1000;39;;;
150205;1100;23;;;
150205;1200;19;;;
150205;1300;22;;;
150205;1400;14;;;
150205;1500;19;;;
150205;1600;19;;;
150205;1700;17;;;
150205;1800;17;;;
150205;1900;16;;;
150205;2000;16;;;
150205;2100;10;;;
150205;2200;6;;;
150205;2300;5;;;
150206;0000;4;;;
150206;0100;4;;;
150206;0200;3;;;
150206;0300;5;;;
150206;0400;5;;;
150206;0500;5;;;
150206;0600;14;;;
150206;0700;23;;;
150206;0800;25;;;
150206;0900;23;;;
150206;1000;30;;;
150206;1100;16;;;
150206;1200;15;;;
150206;1300;23;;;
150206;1400;32;;;
150206;1500;66;;;
150206;1600;45;;;
150206;1700;28;;;
150206;1800;28;;;
150206;1900;37;;;
150206;2000;37;;;
150206;2100;29;;;
150206;2200;32;;;
150206;2300;104;;;
150207;0000;41;;;
150207;0100;16;;;
150207;0200;10;;;
150207;0300;12;;;
150207;0400;16;;;
150207;0500;25;;;
150207;0600;43;;;
150207;0700;19;;;
150207;0800;31;;;
150207;0900;23;;;
150207;1000;19;;;
150207;1100;20;;;
150207;1200;16;;;
150207;1300;16;;;
150207;1400;16;;;
150207;1500;16;;;
150207;1600;29;;;
150207;1700;26;;;
150207;1800;21;;;
150207;1900;26;;;
150207;2000;37;;;
150207;2100;29;;;
150207;2200;21;;;
150207;2300;20;;;
150208;0000;12;;;
150208;0100;14;;;
150208;0200;11;;;
150208;0300;5;;;
150208;0400;3;;;
150208;0500;3;;;
150208;0600;6;;;
150208;0700;9;;;
150208;0800;26;;;
150208;0900;17;;;
150208;1000;19;;;
150208;1100;15;;;
150208;1200;17;;;
150208;1300;13;;;
150208;1400;17;;;
150208;1500;17;;;
150208;1600;13;;;
150208;1700;16;;;
150208;1800;19;;;
150208;1900;26;;;
150208;2000;23;;;
150208;2100;36;;;
150208;2200;17;;;
150208;2300;9;;;
150209;0000;6;;;
150209;0100;6;;;
150209;0200;6;;;
150209;0300;4;;;
150209;0400;5;;;
150209;0500;14;;;
150209;0600;25;;;
150209;0700;29;;;
150209;0800;20;;;
150209;0900;19;;;
150209;1000;26;;;
150209;1100;26;;;
150209;1200;30;;;
150209;1300;23;;;
150209;1400;22;;;
150209;1500;32;;;
150209;1600;28;;;
150209;1700;40;;;
150209;1800;40;;;
150209;1900;26;;;
150209;2000;28;;;
150209;2100;23;;;
150209;2200;16;;;
150209;2300;13;;;
150210;0000;9;;;
150210;0100;5;;;
150210;0200;4;;;
150210;0300;3;;;
150210;0400;1;;;
150210;0500;2;;;
150210;0600;5;;;
150210;0700;13;;;
150210;0800;17;;;
150210;0900;20;;;
150210;1000;18;;;
150210;1100;21;;;
150210;1200;19;;;
150210;1300;22;;;
150210;1400;18;;;
150210;1500;22;;;
150210;1600;20;;;
150210;1700;16;;;
150210;1800;18;;;
150210;1900;27;;;
150210;2000;23;;;
150210;2100;16;;;
150210;2200;14;;;
150210;2300;10;;;
150211;0000;6;;;
150211;0100;7;;;
150211;0200;4;;;
150211;0300;4;;;
150211;0400;10;;;
150211;0500;11;;;
150211;0600;18;;;
150211;0700;25;;;
150211;0800;28;;;
150211;0900;27;;;
150211;1000;50;;;
150211;1100;77;;;
150211;1200;14;;;
150211;1300;12;;;
150211;1400;27;;;
150211;1500;17;;;
150211;1600;21;;;
150211;1700;24;;;
150211;1800;25;;;
150211;1900;34;;;
150211;2000;49;;;
150211;2100;39;;;
150211;2200;27;;;
150211;2300;26;;;
150212;0000;13;;;
150212;0100;8;;;
150212;0200;6;;;
150212;0300;7;;;
150212;0400;10;;;
150212;0500;21;;;
150212;0600;45;;;
150212;0700;30;;;
150212;0800;21;;;
150212;0900;22;;;
